,Tweet_text,date,username,retweets,uni_handle,compound,Sentiment
8524,How do you know someone is from IIT Kanpur? They cannot stop face palming themselves ,2020-01-03 04:17:28+00:00,freakverse,0,0.0,0.2235,Positive
8525,Hum dekh rahey hain the utter absurdity of investigating poetry by Faiz. IIT Kanpur has destroyed all its brand equity. Modi’s India is satire,2020-01-03 04:17:20+00:00,bainjal,492,0.0,-0.4939,Negative
8526,MIT: Let’s take a moonshot at a rare childhood cancer. Stanford: Let’s develop a roadmap to reduce greenhouse emissions 50% by 2030. Harvard: Let’s develop an algorithm to predict Alzheimer’s. India’s IIT Kanpur: We must find out if the poet ‘Faiz’ is anti-Hindu. ~sandesh ,2020-01-03 04:14:00+00:00,sameie1,0,0.0,-0.6597,Negative
8527,Hum Dekhenge. But when International students stand for justice and equality and warn against fascism we shall expel them just like IIT Madras,2020-01-03 04:13:59+00:00,im_uo,0,0.0,0.5267,Positive
8528,"@IITKanpur set up a panel to study Faiz/student protest for singing ""Hum Dekhenge."" @ShekharGupta declutters the poet, poem and patriots with a crash course on its lyricist Faiz.",2020-01-03 04:11:25+00:00,CallmeDhir,0,0.0,-0.5719,Negative
8529,"Singer Kailash Kher got notice from IIT Kanpur for his song “Allah Ke Bande Hans De”, Where he allegedly want only Muslim people to Smile.(2019)",2020-01-03 04:10:01+00:00,sohailmlis,0,0.0,0.0772,Positive
8530,"So if Faiz is irrelevant, then why is IIT Kanpur reviewing his poems !!",2020-01-03 04:09:18+00:00,skmandin13,0,0.0,0.0,Neutral
8531,"Sir, @timesofindia #FakeNewsMedia is so subtly placed that journalism becomes a mockery. 1. U hav 12+ editions, plz check what news reports of CAA violence u published. 2. Did u cross-check with IIT Kanpur for their version on Faiz? 3. Why no report on religious slogans in CAA? ",2020-01-03 04:06:52+00:00,Right2heal1,1,0.0,-0.8253,Negative
8532,"Singer Kailash Kher got notice from IIT Kanpur for his song “Allah Ke Bande Hans De”, Where he allegedly want only Muslim people to Smile. This song should also be called Anti-Hindu. #FaizAhmedFaiz #Intellectualcrisis",2020-01-03 04:05:08+00:00,BeingAshraf,0,0.0,0.4215,Positive
8533,"What has BJP got to do with it? Why on earth everything is linked to Modi & BJP. There is nothing wrong with his Nazm, but the context of it being recited in IIT Kanpur as there is no ZiaUlHaq here.",2020-01-03 04:02:43+00:00,Romany49097524,0,0.0,-0.2554,Negative
8534,"Waiting for the @IITKanpur committee to pass on their valued judgement on Mir Taqi Mir, Ghalib et al. #HumDekhenge",2020-01-03 04:00:00+00:00,SaintIGNUtius,0,0.0,0.4404,Positive
8535,Oh. I sent him a flower instead . Ok blocking lol,2020-01-03 03:59:58+00:00,rukminikumar,0,0.0,0.34,Positive
8536,@IITKanpur what is this???,2020-01-03 03:55:46+00:00,iamanandd,0,0.0,0.0,Neutral
8537,This bloody Sanghi idiot with 5 followers and no guts to even post his DP is talking about your aukaat Rukmini block.,2020-01-03 03:53:09+00:00,MasalaBai,0,0.0,-0.8834,Negative
8538,"A fit case for AI, I say. IIT Kanpur constitutes panel to decide if Faiz's poem hurts Hindu sentiment Read more at: //economictimes.indiatimes.com/articleshow/73064163.cms?utm_source=contentofinterest&amp;utm_medium=text&amp;utm_campaign=cppst #FaizAhmedFaiz #IITKanpur",2020-01-03 03:53:00+00:00,swamivaak,0,0.0,-0.1531,Negative
8539,"Hey, IIT Kanpur can you probe this song too,"" Tujhme Rab Dikhta hai""? Why didn't he see ""Bhagwaan"" too? ",2020-01-03 03:51:55+00:00,iamjavedalam,0,0.0,0.0,Neutral
8540,#IITKanpur should be renamed to IIT 'बाण'पुर . This is what happens when bigots are placed in top position in an eminent institution. The day is not far away when they will give degrees in courses like BTech (Bhoot Science) and BTech(Pongapanti),2020-01-03 03:50:37+00:00,khahkhase,0,0.0,0.5106,Positive
8541,#HumDekhenge Before commenting any thing #IITKanpur and bigot #Bhakts should surely listen the voice of common man in this video https://youtu.be/dxtgsq5oVy4 . This is a recording of Iqbal bano which later became the voice of Pak. Where did you feel that it is anti Hindu ?,2020-01-03 03:49:25+00:00,2shyamjha,1,0.0,0.1531,Positive
8542,@IITKanpur is very narrow minded &amp; laughable. IIT shud ask the Central Govt. to appoint a sitting judge to investigate whether the writer/singer of this song has any ISI link bcoz they used Allah word. @tshamsi88 @asadowaisi @FarahKhanAli @RahulGandhi #IITKanpur @OfficeOfKNath,2020-01-03 03:47:22+00:00,sam_ab123,3,0.0,0.0516,Positive
8543,"@IITKanpur dept director wants the malevolent ignorance (of a faculty member who complained) to be treated as a ""perspective"" with ""some truth to it"" https://www.thehindu.com/news/national/faiz-ahmad-faizs-hum-dekhenge-we-will-not-determine-if-poem-hurt-sentiments-says-iit-kanpur-panel-head/article30463711.ece #HumDekhenge",2020-01-03 03:46:11+00:00,AnjaliMody1,0,0.0,-0.4404,Negative
8544,"An Indian culture fest organiser not too long back got a threatening call from a local Shiv Sena unit chief who was furious because he'd heard that ""someone called Gulzar from Pakistan"" had been invited to the event. FYI #IITKanpur #HumDekhenge #HumBhiDekhenge #FridayThoughts",2020-01-03 03:45:28+00:00,annavetticad,4,0.0,-0.6775,Negative
8545,One of the most beautiful songs I’ve heard. Shame on IIT Kanpur. ,2020-01-03 03:44:26+00:00,chantellecabral,0,0.0,0.2716,Positive
8546,Roop kumar rathod also need to punish for Tujh Mein Rab Dikhta Hai bcoz its clearly biased in favour of one community. #IITKanpur,2020-01-03 03:43:57+00:00,jineshsheth301,0,0.0,0.0258,Neutral
8547,"IIT is not a part of JNU whose third class loafers like you only interested in cheap gimmicks, dirty politics, dharnas,rallies, debates,arguments etc. This IIT students are more concerned about their study,career and future and they don't need any advice from loafers like you.",2020-01-03 03:42:36+00:00,PradipS56485621,0,0.0,0.5859,Positive
8548,IIT Kanpur did it to us. Exactly the opposite of what was intended,2020-01-03 03:37:35+00:00,nuts2406,0,0.0,0.0,Neutral
8549,Seriously??? IIT Kanpur? Horrifying!,2020-01-03 03:37:00+00:00,KPur3,0,0.0,-0.7685,Negative
8550,Yaar its hard to believe how major institutions like IITKanpur and BHU are willingly making a joke of themselves ,2020-01-03 03:36:46+00:00,U_pasana,0,0.0,0.5542,Positive
8551,They are IIT students more concerned abou their study and career and they don't need any advice from third class loafers like you.,2020-01-03 03:36:22+00:00,PradipS56485621,0,0.0,0.3612,Positive
8552,Online lynch mobs are at it again. Calling IIT Kanpur director and deputy director 'idiots' based on their own publications' idiotic reporting. Abusing the IIT faculty who opposed the lines without reading a word of what he has to say.,2020-01-03 03:30:28+00:00,swati_gs,736,0.0,-0.765,Negative
8553,Is @IITKanpur lost its mind???? ,2020-01-03 03:28:35+00:00,debate2050,0,0.0,-0.504,Negative
8554,#IITKanpur #FaizAhmedFaiz In great poet's words: जिस बात का ज़िक्र न था फँसाने में वो बात उनको बहुत नागवार गुज़री है We are sunk as a society when we see and evaluate religion in poetry. This is ludicrous and must be put to end with somebody sensible at the top.,2020-01-03 03:27:23+00:00,santoshiitbhu,0,0.0,0.5267,Positive
8555,Reminds me on Trump's 'both sides' comment,2020-01-03 03:20:16+00:00,PratikChakrab,0,0.0,0.0,Neutral
8556,"A 'revolutionsry' who worshipped Jinnah for Islamic Pakistan, chose it over secular India & wrote Islamist supermacist call for destroying idols & idol worshippers (exactly what #Jihadis doing worldover for 1400 yrs) #FaizAhmedFaiz #HumDekhenge #IITKanpur ",2020-01-03 03:18:12+00:00,DebashishHiTs,18,0.0,0.2263,Positive
8557,And that veg burger horror. And IIT Kanpur to decide whether poetic patriotism is just a passing Faiz.,2020-01-03 03:14:48+00:00,ituchaudhuri,0,0.0,-0.5719,Negative
8558,"Hello @IITKanpur Director, will say the same about climate science? - that all perspectives have some truth about it?? Climate deniers and climate change scientists who marshalled near unrefutable evidence are both on the same side?? ",2020-01-03 03:13:34+00:00,omprasad_14,11,0.0,0.2869,Positive
8559,This is a try to move focus from CAA and NRC nothing more,2020-01-03 03:12:50+00:00,mmajid1970,0,0.0,0.0,Neutral
8560,Uffffffff.... Has IIT Kanpur completely lost its marbles this is beyond funny or silly.... ,2020-01-03 03:11:32+00:00,bigsna,0,0.0,0.1045,Positive
8561,"The researchers at IIT Kanpur are now scrutinising a Urdu poem by Faiz Ahmed Faiz, to decide if it’s Anti-Hindu. Thanks to those regressive heads, a lot of people would now begin to explore the legendary poet, #FaizAhmedFaiz #IITKanpur",2020-01-03 03:05:37+00:00,Sshariqque,1,0.0,0.4404,Positive
8562,I agree But mam @tavleen_singh ji Director of IIT Kanpur is a BJP member???? In this country Some people are complaining about 'prayers' in KV schools and saying Bharat Mata ki jai and Bande maa taram is communal ,2020-01-03 03:04:36+00:00,SamalSusil,0,0.0,-0.3421,Negative
8563,@IITKanpur perhaps your review comm will also consider this question,2020-01-03 03:02:32+00:00,msjlobo,0,0.0,0.0,Neutral
8564,Oscar level director @vivekagnihotri ji is also fan of Faiz.....Is Vivek Agnihotri also Anti Hindu?? Plz help IIT Kanpur ,2020-01-03 03:00:26+00:00,Aam_Nationalist,81,0.0,0.5204,Positive
8565,"#CAAProtests : #JavedAkhtar Take On The #IITKanpur ""#FaizAhmedFaiz Is Anti-Hindu"" Row - NDTV",2020-01-03 03:00:03+00:00,raghavsharma83,0,0.0,0.0,Neutral
8566,"Oh, Great.",2020-01-03 02:58:52+00:00,Drskrath,0,0.0,0.6249,Positive
8567,Amazing. And one would think @IITKanpur was about engineering. May be they are. May be this exercise is about how do you use engineering to identity anti-Hindu stuff in a poem. Brilliant. #IIT is the future.,2020-01-03 02:56:07+00:00,amarvanee,0,0.0,0.8225,Positive
8568,Since Sanghi idiots are illiterate. 1. Faiz A Faiz was a Communist. 2. Was awarded the Peace Prize in 1962 by erstwhile USSR. The #IITKanpur or #Nagpur has no authority to decide what religion #HumDekhenge belongs to. People are not using it as a threat or warcry.,2020-01-03 02:55:15+00:00,kunfaaya,7,0.0,0.7076,Positive
8569,"I'm very curious to know, which part of this poem is ""Anti Hindu""? Bhakts, please assist! . For those unaware of the context, A committee has been set up at the IIT Kanpur to decide whether this poem is ""Anti-Hindu"" . #humdekhenge #FaizAhmadFaiz",2020-01-03 02:53:18+00:00,_Jacqueline_D,18,0.0,0.2698,Positive
8570,Is this the gent behind #IITKanpur #FaizAhmedFaiz complaint?,2020-01-03 02:49:28+00:00,sinjain,0,0.0,-0.296,Negative
8571,IIT Kanpur should start a poetry class for the faculty. Studying Fine Arts broadens horizons. ,2020-01-03 02:49:20+00:00,PankajPachauri,6,0.0,0.2023,Positive
8572,"Director Ji, Students should be guided. Only truth& nothing else should be told to students. Repetitively. Do it for the sake of soldiers who sacrifice their lives for this great nation. We are indebted to our freedom fighters & our leaders who kept India united all these years.",2020-01-03 02:47:49+00:00,Harish_Dunakhe,0,0.0,0.9322,Positive
8573,"Thanks to @IITKanpur, #HumDekhenge is now trending. Here’s a great explainer from @IndianExpress The story of Faiz’s Hum Dekhenge — from Pakistan to India, over 40 years | Explained News,The Indian Express",2020-01-03 02:46:34+00:00,AshwDeshpande,2,0.0,0.7906,Positive
8574,"Singer Kailash Kher got notice from IIT Kanpur for his song “Allah Ke Bande Hans De”, Where he allegedly want only Muslim people to Smile.(2019)",2020-01-03 02:46:02+00:00,parvezalam52,0,0.0,0.0772,Positive
8575,"""Hindu"" word was the by-product of the Sanskrit word ""Sindhu"". ""Sindhu"" was used for the people living on the banks of river ""Indus"". Your rhetoric falls flat just like you ""Indo Islamic Culture"". Come explain,but first read my surname. #FaizAhmedFaiz #HumDekhenge #IITKanpur ",2020-01-03 02:46:01+00:00,sunnysingh695,0,0.0,0.3612,Positive
8576,@IITKanpur first understand and then respond. Funny make a mockery of our best institutions. #FaizAhmedFaiz,2020-01-03 02:45:21+00:00,unaiseurfi,0,0.0,0.7003,Positive
8577,Mr aggrawal from the iit kanpur clarified that it not the poem that they will examined but the event. So you a lot has changed but only in your view of how you see things now. Have a saffron orange.,2020-01-03 02:41:15+00:00,ChuriChikanna,0,0.0,0.0,Neutral
8578,"1) See the context, occasion and the background in which it was recited at the IIT Kanpur - anti #CAA dissent. 2) Did Atal Ji or JaswantSingh Ji want its playback in Parliament ? 3) Was the act not a blatantly provocative?",2020-01-03 02:40:25+00:00,RomeshNadir,7,0.0,-0.3313,Negative
8579,@UrmilaMatondkar is also being sent a notice by @IITKanpur for only telling Allah Miya when she falls in love... https://youtu.be/ar6lI1knBCY,2020-01-03 02:38:26+00:00,powerofyogesh,0,0.0,0.6369,Positive
8580,"OMG!!! Singer Kailash Kher got notice from IIT Kanpur for his song “Allah Ke Bande Hans De”, Where he allegedly want only Muslim people to Smile. ",2020-01-03 02:37:36+00:00,minnatrahmani,1,0.0,0.5684,Positive
8581,"Manindra Agrawal,Deputy Director, IIT #Kanpur: Some reports have surfaced in media that the institute has started a probe whether a poem by poet Faiz is anti-Hindu or not. This is misleading.Reality is that the institute has received complaint from some sections of community...",2020-01-03 02:35:20+00:00,janastranewseng,0,0.0,-0.296,Negative
8582,Thread : #FaizAhmedFaiz #HumDekhenge #IITKanpur ,2020-01-03 02:35:00+00:00,sunnysingh695,0,0.0,0.0,Neutral
8583,@IITKanpur wonderful use of your time! Hopefully this is not what you are teaching your students! #wtf,2020-01-03 02:28:40+00:00,Joshmohit,0,0.0,0.4912,Positive
8584,IIT Kanpur now seems to be a joke ,2020-01-03 02:22:58+00:00,inquisitiveSile,0,0.0,0.296,Positive
8585,Clarification from IIT Kanpur. Not probing Faiz poem but student protest: IIT-Kanpur ,2020-01-03 02:21:58+00:00,nikhilagarwal7,1,0.0,-0.3612,Negative
8586,Can you solve it? #mathematics #jeemain #jeemains2020 #jointentranceexam #coordinategeometry #jee #jeemains #nta #iisc #iitguwahati #iitbombay #iitkanpur #iitroorkee #isikolkata #iitmadras #iitmadras #iitdelhi @… https://www.instagram.com/p/B61yxUogeyy/?igshid=19t3zc620815s,2020-01-03 02:20:32+00:00,qubit_pune,0,0.0,0.2869,Positive
8587,"How IIT kanpur is getting involved, is it not an educational institution",2020-01-03 02:18:18+00:00,samarbarik1,0,0.0,0.0,Neutral
8588,"Ye, he is our hero ",2020-01-03 02:14:25+00:00,Master78852983,0,0.0,0.5574,Positive
8589,Strange that its coming from IIT Kanpur. It proves that any mind can be programmed - regardless of its IQ level.,2020-01-03 02:08:24+00:00,UMMnews,0,0.0,-0.2023,Negative
8590,"Savarkar spent 28 years of his prime youth in jail/confinement. Liberals call him traitor. Faiz joined British Army in 1942, refused to join Indian freedom struggle. Liberals call him Daddy."" Faiz and Faizians exposed here #IITKanpur #FaizAhmedFaiz",2020-01-03 02:06:42+00:00,itchthere,0,0.0,0.3818,Positive
8591,IIT Kanpur has launched a probe after students recited the poem in an anti-CAA protest ,2020-01-03 02:04:59+00:00,TheWeekLive,0,0.0,-0.128,Negative
8592,"Once @IITKanpur decides #HumDekhenge song is anti hindu or not, IISc should examine the song is anti muslim !",2020-01-03 02:01:47+00:00,iamimranc,0,0.0,-0.5983,Negative
8593,"Pandit Jasraj sung ""mero allah meharban"" and also ""Allah-Om"". I hope @IITKanpur may consider a review of these as well.",2020-01-03 01:58:23+00:00,manishranjan,0,0.0,0.6124,Positive
8594,Congratulations Utpal! Very happy to see this. Utpal is a pioneer in the field of hematopoiesis. @karandi65 @IITKanpur ,2020-01-03 01:56:47+00:00,RohanKhadilkarr,0,0.0,0.8475,Positive
8595,"@IITKanpur tagging you folks for consideration. After all, you already have destroyed all engineering values by taking Faiz poem review. ",2020-01-03 01:55:26+00:00,manishranjan,0,0.0,-0.128,Negative
8596,"Dear @IITKanpur ,Please also probe what Faiz poet is doing with Atal Bihari Vajpayee also a poet, #HumDekhenge @waglenikhil @aajtak @DailyO_ @Shehla_Rashid @PJkanojia @ANI @ashoswai @ReallySwara @ajitanjum @abhisar_sharma @ravishndtv @htTweets @sardesairajdeep",2020-01-03 01:54:19+00:00,aslamkhanbombay,0,0.0,0.5994,Positive
8597,@IITKanpur where art thou.,2020-01-03 01:49:52+00:00,martinv17,0,0.0,0.0,Neutral
8598,Faiz should be addressed by the mob as a poem itself but @IITKanpur has objected it by creating a panel ...ughhh,2020-01-03 01:43:11+00:00,BharambeVastav,0,0.0,0.4215,Positive
8599,This whole Faiz - IIT kanpur episode reminds me of the Umbridge -Quibbler episode in Harry Potter OOTP. In a way they are making more people understand the depth and nuance of Faiz's writings by creating this controversy.,2020-01-03 01:39:04+00:00,mahween,0,0.0,0.296,Positive
8600,"If you are non prejudiced by liberals on anti CAA, read the perspective of the IIT Kanpur faculty and understand what librandu are faking Faiz as pro liberty. ",2020-01-03 01:38:41+00:00,dhruvaNMB,1,0.0,-0.5574,Negative
8601,CAA protests: Javed Akhtar reacts to 'absurd' claims by IIT Kanpur that legendary poet Faiz Ahmed Faiz was 'anti-Hindu' ,2020-01-03 01:36:02+00:00,JantaKaReporter,4,0.0,-0.2263,Negative
8602,IIT Kanpur has formed a panel to probe whether Faiz's song was anti-Hindu. Look how regressive our society has become where a scientific institution is indulged in an unscientific pursuit. #HumDekhenge,2020-01-03 01:35:08+00:00,amerpandey,0,0.0,0.0,Neutral
8603,"Can @IITKanpur send notice to hundred other music composers and lyricists for making songs like MashaaALLAH MashaaALLAH chehra hai MashaaALLAH l, SHUKRANALLAH (Kurban) And 100 other music lyricists for using almost all the Islamic/Arabic phrases !!! It is beyond madness!",2020-01-03 01:34:32+00:00,Ahmed5Afsha,0,0.0,-0.3753,Negative
8604,"Singer Kailash Kher got notice from IIT Kanpur for his song “Allah Ke Bande Hans De”, Where he allegedly want only Muslim people to Smile.(2019) ",2020-01-03 01:33:08+00:00,kmohdsaif,0,0.0,0.0772,Positive
8605,Haha I was actually listening to it few minutes back ,2020-01-03 01:32:29+00:00,Ahmad48603593,0,0.0,0.4588,Positive
8606,"Having no authority to adjudge,a clear case of unauthorised interfearance of legality & entry within interlucutory powers of legal authorities.Nation likes to know ,under whose direction & with what assignment of power;Director/IIT Kanpur constituted the committee.",2020-01-03 01:29:46+00:00,PDE09942497,0,0.0,0.6886,Positive
8607,'Allah k bandehass de ' a song by kailash kher n he got notice from IIT kanpur asking why he telling muslims to smile ,2020-01-03 01:15:14+00:00,aapsur,0,0.0,0.3612,Positive
8608,"It's fake news being spread by Libtards that IIT Kanpur has set up a panel to psychoanalyse Faiz's poetry. Even Lovely Institute of Technology wouldn't do something as stupid as that. A panel,... https://www.facebook.com/story.php?story_fbid=10158367147707994&amp;id=623617993",2020-01-03 00:58:45+00:00,RajeshIyer619,0,0.0,-0.4019,Negative
8609," Singer Kailash Kher got notice from IIT Kanpur for his song “Allah Ke Bande Hans De”, Where he allegedly want only Muslim people to Smile.(2019) ",2020-01-03 00:54:42+00:00,MdMukhtar_Samar,0,0.0,0.0772,Positive
8610,"The one good thing: @IITKanpur has successfully proven that getting a degree does not necessarily mean being educated. The myth of IITs needed a puncture, and they've done it. #HumDekhenge #IITKanpur",2020-01-03 00:52:05+00:00,SaintIGNUtius,0,0.0,0.7269,Positive
8611,"If Muslim God has to be replaced with Hindu God in songs, for context, Movie names/ themes will also change. “My Name is KHANNA, & I am not a terrorist” ",2020-01-03 00:49:49+00:00,Abhishek_Kar_AK,0,0.0,0.4939,Positive
8612,@IITKanpur Are you born stupid? Or you have worked very hard to attain this height of stupidity!! #JustAsking,2020-01-03 00:32:36+00:00,ArifArifjafar70,0,0.0,-0.8214,Negative
8613,IIT Kanpur launches inquiry into students reciting Faiz poem 'Hum Dekhenge' https://news24online.com/news/iit-kanpur-launches-inquiry-students-reciting-faiz-poem-hum-dekhenge-baeb54cb/ #CAA_NRCProtests,2020-01-03 00:28:39+00:00,Hindutva__watch,0,0.0,0.0,Neutral
8614,Stupid act.,2020-01-02 23:59:49+00:00,LobsterSilly,0,0.0,-0.5267,Negative
8615,"Rotten wherever goes...we should save such institutions from being used for such nonsenses and shouldn't be allowed. ""IIT Kanpur to probe if Faiz's Hum Dekhenge is 'anti-Hindu'"" ",2020-01-02 23:49:43+00:00,ShrieK69,0,0.0,-0.0258,Neutral
8616,"Instead of working on progressive things our country is on a reverse mode. Work on women’s safety, farmers suicide, climate emergency but NO Let’s talk about a poem and feel proud! SHAME ON YOU #IITKanpur",2020-01-02 23:35:04+00:00,aminamian,0,0.0,-0.8377,Negative
8617,Can't believe he is an IIT professor. A Phd from @iitbombay and an INSPIRE faculty to @IITKanpur. https://twitter.com/MastMuggle/status/1212596853725782016,2020-01-02 23:06:45+00:00,Haseebarfin,0,0.0,0.6633,Positive
8618,"@ECB_cricket got notice from @IITKanpur for saying Lord’s cricket ground, Macca of cricket not Mathura of cricket. #IndiaDoesNotSupportCAA_NRC #Reject_CAA_NPR_NRC",2020-01-02 22:41:08+00:00,rumibaig222,1,0.0,0.0,Neutral
8619,In other news; IIT Kanpur has been instructed by the HRD ministry to verify the claim of honourable HRD minister that Fauladi Singh was the first astronaut of the world. https://twitter.com/Nidhi/status/1212788684485005316,2020-01-02 22:37:04+00:00,VividBharthi,1,0.0,0.4767,Positive
8620,Wow this is new india. IIT Kanpur is the new Panch and it’s director a Sarpanch. Hhhmmm. People have really lost faith in the Judiciary.,2020-01-02 22:06:19+00:00,luvsaffy,0,0.0,0.6469,Positive
8621,cc @IITKanpur. Just make the work of that panel easy. ,2020-01-02 21:50:59+00:00,ivivek_nambiar,26,0.0,0.4404,Positive
8622,"And whereas #IITKanpur should research and innovate new ideas and technologies, it's proving whether the #Faiz poem is anti-hindu.",2020-01-02 21:46:00+00:00,mhaiderc,0,0.0,0.4939,Positive
8623,Reason indian Muslim's are different from you people...! They never think the way you think ..! pehle apna desh bachalo.. #Pakistan #JamiaMilia #HumDekhenge #bjp4india #YogiKaJungleRaj #YogiKaGundaRaj #SoniaAttacksSavarkar #IITKanpur #PFITapes #ArtiSingh #SoniaAttacksSavarkar,2020-01-02 21:40:46+00:00,Preshit_31,1,0.0,0.0,Neutral
8624,"The fact that ""Hum Dekhenge"" is going to be checked by IIT Kanpur is so fucking ironic, considering the fact that a communist wrote it against a radical Islamic dictator. #HumDekhenge #FaizAhmadFaiz",2020-01-02 21:33:30+00:00,Krisenberg,1,0.0,-0.2666,Negative
8625,check the lyrics and draft it to @IITKanpur for pasting it on there hall of fame board @aryansrivastav_ @vivekagnihotri @BDUTT @imMAK02,2020-01-02 21:32:24+00:00,IamWasimQureshi,0,0.0,0.4404,Positive
8626,BHU matter is totally different and Faiz poetry is completely different one! There is no comparison between this and no one pulling Hinduism down! IIT kanpur wants to review faiz poetry...That's fine ! I respect your point of view but on some point I disagree with you. ,2020-01-02 21:28:14+00:00,Resolute_Ken,0,0.0,-0.6093,Negative
8627,Me: Maula mere le le meri Jaan IIT Kanpur: *Suicide bomber* Somebody call the police!,2020-01-02 21:26:45+00:00,mohdmohi_n,2,0.0,-0.6996,Negative
8628,Looks Like IIT Kanpur Is Not An IIT University Anymore It Becomes The University Of Taliban ,2020-01-02 21:21:37+00:00,MaatiKaLaaL11,0,0.0,0.3612,Positive
8629,Good Night : https://sheetalkapoor.biz #Chandigarhescorts #Callgirlsinchandigarh #Escortserviceinchandigarh #ThursdayThoughts #PFITapes #TikTokTraditions #SiddhartShukla #worldintrovertday #IITKanpur #AsimRiyaz #Chandrayaan3 #Chandigarh #backtowork #Chandigarhescortservice,2020-01-02 21:03:16+00:00,sheetalkaporbiz,0,0.0,0.4404,Positive
8630,"Yes that prof will peel off the truth of Sickulars. No liberal could be allowed to destroy the secular frame of our institutions. Children of Faiz should go to Pakistan to shout Allah hu Akbar. Not in our institutions, they will be allowed @SanjeevSanskrit #IITKanpur",2020-01-02 20:54:27+00:00,jhalaniamit,3,0.0,-0.1779,Negative
8631,Wonderful... students are future of this country and if anybody try to hoodwink students then Bada Pachtaoge. @TheQuint #IITKanpur #CAA_NRC_Protests #IndiaDoesSupportCAA #IndiansAgainstCAA #NRC_CAA_Protest @dhruv_rathee @thepeeinghuman,2020-01-02 20:53:09+00:00,sameer1772,0,0.0,0.5719,Positive
8632,@sambitswaraj spokesperson of a ruling party is spreading fake news just to communalise the mood of #India . . . . #IndiaDoesNotSupportCAA_NRC #IndiaDoesNotSupportCAA #IITKanpur @PMOIndia @MumbaiPolice @mannkibaat @aajtak @saurabhtop @TheLallantop,2020-01-02 20:53:02+00:00,NamasteTrumpy,0,0.0,-0.1027,Negative
8633,@IITKanpur arre hum bole to bole kya ,2020-01-02 20:50:58+00:00,3bo0o0o00,0,0.0,0.0,Neutral
8634,"This is utter nonsense. Students of IIT Kanpur took out a march in solidarity with Jamia, they quoted Faiz. The administration, just like JNU administration, took coercive action against them. And I see people criticizing those very students for what? ",2020-01-02 20:47:39+00:00,Sthitapragnaya,0,0.0,-0.2006,Negative
8635,Thanks for link. HUM BHI DEKHENGE,2020-01-02 20:44:58+00:00,baseerahmed,0,0.0,0.4404,Positive
8636,Thanks for link. HUM BHI DEKHENGE,2020-01-02 20:44:18+00:00,baseerahmed,0,0.0,0.4404,Positive
8637,"@SaketGokhale it's sad that IITs, that are autonomous institutions do not get an opportunity to voice themselves. Even if the committee you've requested or sent a notice for is dissolved, disciplinary action on students for this gathering is almost inevitable :(",2020-01-02 20:43:06+00:00,ujjwal_tarun49,0,0.0,-0.7937,Negative
8638,Whatever be the background - An IIT doing analysis / investigation of lyrics of a poem is absurdity of highest order. People fight for a seat in IIT to become world class engineers ... not lyrics writers (though some do turn up like that) #IITKanpur,2020-01-02 20:41:31+00:00,bindeshpandey,0,0.0,-0.0258,Neutral
8639,Arvind Kejriwal is a bad sample? Are you a good one then dear Sir? :),2020-01-02 20:40:59+00:00,ujjwal_tarun49,0,0.0,0.6553,Positive
8640,One must be ashamed himself that such teams are ruling the county. Definitely a better cabinet can be found in IKEA or so. #ModiShah #ModiInKarnataka #BJP #IndiansAgainstCAA #IITKanpur #IIT #NIT,2020-01-02 20:38:57+00:00,Anilcherukara,1,0.0,0.3612,Positive
8641,#HumDekhenge #cokestudioconcert #AMU #Shaheenbaghprotest #JamiaMilliaIslamia #IITKanpur @cokestudio @cokestudioind why not try the rendetion from our Indian artists - live on street?,2020-01-02 20:38:10+00:00,sajmad,0,0.0,0.0,Neutral
8642,"1.2 With dalal and meme media not needing my words, even if they run all shows on tweets since last 5 yrs, you might see experts, party spokespersons, anchors, all checking phones, #GobackModi #Kalki #HumDekhenge #IITKanpur #भगवा_भारत_की_पहचान #भगवा_की_शान_योगीजी #YogiMustResign",2020-01-02 20:31:53+00:00,umakantsingh_IN,1,0.0,0.4019,Positive
8643,"All violence in #CAAProtests were stage managed,I had got so helpless, even thought if internet stopped in my city2make me unable 2appeal,denounce protests,2stop violence! 1.1 #GobackModi #HumDekhenge #Kalki #भगवा_की_शान_योगीजी #YogiMustResign #YogiKaJungleRaj #IITKanpur",2020-01-02 20:29:01+00:00,umakantsingh_IN,2,0.0,-0.9355,Negative
8644,"If life makes you a ""Kher"", be Anupam not Kailash. - IIT Kanpur Committee on Hindu/National Interest",2020-01-02 20:28:22+00:00,DocmusicMihir,0,0.0,0.4588,Positive
8645,"It is not about #FaizAhmedFaiz but about the student who recited. Faiz ko padhta hoon,seekhta hoon par sabke apne vichar ho sakte hain Faiz ko lekar #IITKanpur",2020-01-02 20:27:23+00:00,i_pmohan,0,0.0,0.0,Neutral
8646,Date: 3rd Jan 2020 Time: 1:49am Pakistan trendlist at no. 4. They've started their nasty plans of khalistani movement 2020. Shame on pakistan. Whole country should go to hell. #ModiShah #IITKanpur #IndiaSupportsCAA #IndiaDoesSupportCAA #IndianArmy,2020-01-02 20:27:19+00:00,Godsavethearth,0,0.0,-0.9062,Negative
