,text,username,tweet_id,timestamp,hashtags,screen_name,retweets,likes,uni_handle,compound,Sentiment,score,retweets_n,likes_n,engagement_score,clean_tweets,tweet_tokens,pos,nouns,irrelevance,engagement,sentiment_score
178,"rt @madhuho33455967: rt @gudurihema: #justiceforharsha
#valuelessamrita
@tv9telugu 
""మెరుగైన సమాజం కోసం"" this is your tag line. harsha a telugu student committed suicide in amrita school of engineering, it has been one month since the incident happened. not even one channel…",surya pratapreddy,1198858209043320832,2019-11-25 06:57:25,"['justiceforharsha', 'valuelessamrita']",pratap255694,3.0,1.0,,-0.5267,Negative,2,0.003947368421052632,0.0007861635220125787,0.26828864614366105,"RT @MadhuHo33455967 RT @GuduriHema #justiceforharsha #valuelessamrita @TV9Telugu ""మెరుగై సమాజ కోసం this is your tag line Harsha a Telugu student committed suicide in amrita school of engineering it has been one month since the incident happened Not even one channel…","['rt', 'madhuho33455967', 'rt', 'gudurihema', 'justiceforharsha', 'valuelessamrita', 'tv9telugu', 'మ', 'ర', 'గ', 'సమ', 'జ', 'క', 'స', 'tag', 'line', 'harsha', 'telugu', 'student', 'committed', 'suicide', 'amrita', 'school', 'engineering', 'one', 'month', 'since', 'incident', 'happened', 'even', 'one', 'channel']","[('rt', 'NN'), ('madhuho33455967', 'NN'), ('rt', 'NN'), ('gudurihema', 'NN'), ('justiceforharsha', 'NN'), ('valuelessamrita', 'NN'), ('tv9telugu', 'NN'), ('మ', 'NNP'), ('ర', 'NNP'), ('గ', 'NNP'), ('సమ', 'NNP'), ('జ', 'NNP'), ('క', 'NNP'), ('స', 'NNP'), ('tag', 'NN'), ('line', 'NN'), ('harsha', 'NN'), ('telugu', 'JJ'), ('student', 'NN'), ('committed', 'VBD'), ('suicide', 'JJ'), ('amrita', 'JJ'), ('school', 'NN'), ('engineering', 'NN'), ('one', 'CD'), ('month', 'NN'), ('since', 'IN'), ('incident', 'NN'), ('happened', 'VBD'), ('even', 'RB'), ('one', 'CD'), ('channel', 'NN')]","['rt', 'madhuho33455967', 'rt', 'gudurihema', 'justiceforharsha', 'valuelessamrita', 'tv9telugu', 'మ', 'ర', 'గ', 'సమ', 'జ', 'క', 'స', 'tag', 'line', 'harsha', 'student', 'school', 'engineering', 'month', 'incident', 'channel']",2,1,3
179,rt @jpechetty: rt @jayacha10464579: harsha - a 4th year student from amrita school of engineering has been mentally harassed by the college disciplinary committee. we want justice! #justiceforharshapic.twitter.com/67gzcipu3c,surya pratapreddy,1198767687607959552,2019-11-25 00:57:43,['justiceforharshapic'],pratap255694,0.0,0.0,,0.126,Positive,3,0.0,0.0,0.0,RT @JPechetty RT @JayaCha10464579 Harsha a 4th year student from Amrita school of Engineering has been mentally harassed by the college disciplinary committee We want justice #justiceforharshapic.twitter.com/67gzcIPu3c,"['rt', 'jpechetty', 'rt', 'jayacha10464579', 'harsha', '4th', 'year', 'student', 'amrita', 'school', 'engineering', 'mentally', 'harassed', 'college', 'disciplinary', 'committee', 'want', 'justice', 'justiceforharshapic', 'twitter', 'com', '67gzcipu3c']","[('rt', 'NN'), ('jpechetty', 'NN'), ('rt', 'NN'), ('jayacha10464579', 'NN'), ('harsha', 'NN'), ('4th', 'CD'), ('year', 'NN'), ('student', 'NN'), ('amrita', 'JJ'), ('school', 'NN'), ('engineering', 'NN'), ('mentally', 'RB'), ('harassed', 'VBD'), ('college', 'NN'), ('disciplinary', 'JJ'), ('committee', 'NN'), ('want', 'VBP'), ('justice', 'NN'), ('justiceforharshapic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('67gzcipu3c', 'CD')]","['rt', 'jpechetty', 'rt', 'jayacha10464579', 'harsha', 'year', 'student', 'school', 'engineering', 'college', 'committee', 'justice', 'justiceforharshapic', 'twitter', 'com']",3,0,3
180,"rt @jpechetty: rt @tanishq__oo7: a kind student harsha lost his pre- cious life due to the pressure of the management at amrita school of engineering. all have been protesting since yesterday, and the management tried to negotiates over a soul. what kind… https://twitter.com/tanishq__oo7/status/1186684360621088769/photo/1pic.twitter.com/tjh0xhjtnq ",surya pratapreddy,1198767686303539200,2019-11-25 00:57:43,[],pratap255694,0.0,0.0,,-0.4404,Negative,2,0.0,0.0,0.0,RT @JPechetty RT @Tanishq__oo7 A kind student Harsha lost his pre cious life due to the pressure of the management at Amrita School Of Engineering All have been protesting since yesterday and the management tried to negotiates over a soul What kind,"['rt', 'jpechetty', 'rt', 'tanishq__oo7', 'kind', 'student', 'harsha', 'lost', 'pre', 'cious', 'life', 'due', 'pressure', 'management', 'amrita', 'school', 'engineering', 'protesting', 'since', 'yesterday', 'management', 'tried', 'negotiates', 'soul', 'kind']","[('rt', 'NN'), ('jpechetty', 'NN'), ('rt', 'NN'), ('tanishq__oo7', 'NN'), ('kind', 'NN'), ('student', 'NN'), ('harsha', 'NN'), ('lost', 'VBD'), ('pre', 'RB'), ('cious', 'JJ'), ('life', 'NN'), ('due', 'JJ'), ('pressure', 'NN'), ('management', 'NN'), ('amrita', 'JJ'), ('school', 'NN'), ('engineering', 'NN'), ('protesting', 'NN'), ('since', 'IN'), ('yesterday', 'NN'), ('management', 'NN'), ('tried', 'VBD'), ('negotiates', 'NNS'), ('soul', 'VBP'), ('kind', 'NN')]","['rt', 'jpechetty', 'rt', 'tanishq__oo7', 'kind', 'student', 'harsha', 'life', 'pressure', 'management', 'school', 'engineering', 'protesting', 'yesterday', 'management', 'negotiates', 'kind']",1,0,3
181,"#justiceforharsha
#valuelessamrita
@tv9telugu 
""మెరుగైన సమాజం కోసం"" this is your tag line. harsha a telugu student committed suicide in amrita school of engineering, it has been one month since the incident happened. not even one channel bothered to bring out the truth.",#justiceforharsha,1197103510824738816,2019-11-20 10:44:52,"['justiceforharsha', 'valuelessamrita']",GuduriHema,11.0,1.0,,-0.5267,Negative,2,0.014473684210526316,0.0007861635220125787,0.8998675935120821,"#justiceforharsha #valuelessamrita @TV9Telugu ""మెరుగై సమాజ కోసం this is your tag line Harsha a Telugu student committed suicide in amrita school of engineering it has been one month since the incident happened Not even one channel bothered to bring out the truth.","['justiceforharsha', 'valuelessamrita', 'tv9telugu', 'మ', 'ర', 'గ', 'సమ', 'జ', 'క', 'స', 'tag', 'line', 'harsha', 'telugu', 'student', 'committed', 'suicide', 'amrita', 'school', 'engineering', 'one', 'month', 'since', 'incident', 'happened', 'even', 'one', 'channel', 'bothered', 'bring', 'truth']","[('justiceforharsha', 'NN'), ('valuelessamrita', 'NN'), ('tv9telugu', 'NN'), ('మ', 'NNP'), ('ర', 'NNP'), ('గ', 'NNP'), ('సమ', 'NNP'), ('జ', 'NNP'), ('క', 'NNP'), ('స', 'NNP'), ('tag', 'NN'), ('line', 'NN'), ('harsha', 'NN'), ('telugu', 'JJ'), ('student', 'NN'), ('committed', 'VBD'), ('suicide', 'JJ'), ('amrita', 'JJ'), ('school', 'NN'), ('engineering', 'NN'), ('one', 'CD'), ('month', 'NN'), ('since', 'IN'), ('incident', 'NN'), ('happened', 'VBD'), ('even', 'RB'), ('one', 'CD'), ('channel', 'NN'), ('bothered', 'VBD'), ('bring', 'JJ'), ('truth', 'NN')]","['justiceforharsha', 'valuelessamrita', 'tv9telugu', 'మ', 'ర', 'గ', 'సమ', 'జ', 'క', 'స', 'tag', 'line', 'harsha', 'student', 'school', 'engineering', 'month', 'incident', 'channel', 'truth']",2,1,3
182,"shri harsha student of #b.tech of amrita school of engineering in.       bengaluru #killed himself. according to allegations made by the students that the college harrased shri harsha on multiple occasions.
#westandwithharsha
#wewantjustice
@pmoindia
@rashtrapatibhvnpic.twitter.com/f2wtixxg9o",🅰️darsh Singh🇮🇳,1191941922153205760,2019-11-06 04:54:34,"['B', 'killed', 'westandwithharsha', 'WeWantJustice']",adarsh_hi_hu,2.0,2.0,,-0.6705,Negative,1,0.002631578947368421,0.0015723270440251573,0.22078781860311153,Shri Harsha student of #B.tech of Amrita school of Engineering in Bengaluru #killed himself According to allegations made by the students that the college harrased Shri Harsha on multiple occasions. #westandwithharsha #WeWantJustice @PMOIndia @rashtrapatibhvnpic.twitter.com/f2WTIxxg9O,"['shri', 'harsha', 'student', 'b', 'tech', 'amrita', 'school', 'engineering', 'bengaluru', 'killed', 'according', 'allegations', 'made', 'students', 'college', 'harrased', 'shri', 'harsha', 'multiple', 'occasions', 'westandwithharsha', 'wewantjustice', 'pmoindia', 'rashtrapatibhvnpic', 'twitter', 'com', 'f2wtixxg9o']","[('shri', 'NN'), ('harsha', 'NN'), ('student', 'NN'), ('b', 'NN'), ('tech', 'NN'), ('amrita', 'JJ'), ('school', 'NN'), ('engineering', 'NN'), ('bengaluru', 'NN'), ('killed', 'VBD'), ('according', 'VBG'), ('allegations', 'NNS'), ('made', 'VBD'), ('students', 'NNS'), ('college', 'NN'), ('harrased', 'VBD'), ('shri', 'JJ'), ('harsha', 'NN'), ('multiple', 'JJ'), ('occasions', 'NNS'), ('westandwithharsha', 'VBP'), ('wewantjustice', 'JJ'), ('pmoindia', 'NN'), ('rashtrapatibhvnpic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('f2wtixxg9o', 'NN')]","['shri', 'harsha', 'student', 'b', 'tech', 'school', 'engineering', 'bengaluru', 'allegations', 'students', 'college', 'harsha', 'occasions', 'pmoindia', 'rashtrapatibhvnpic', 'twitter', 'com', 'f2wtixxg9o']",1,1,3
183,fast track your business’ growth and transformation with cutting-edge digital solutions! check out this infographic to explore how you can set-off on the path to #digitaltransformation. https://autode.sk/3fy7jdj pic.twitter.com/xsxezwfx1y,Autodesk India,1283397123317231616,2020-07-15 13:44:53,['DigitalTransformation'],autodeskindia,8.0,67.0,,0.5562,Positive,4,0.010526315789473684,0.05267295597484277,2.7384971863621317,Fast track your business growth and transformation with cutting-edge digital solutions Check out this infographic to explore how you can set-off on the path to #DigitalTransformation pic.twitter.com/xsXEzwFx1y,"['fast', 'track', 'business', 'growth', 'transformation', 'cutting', 'edge', 'digital', 'solutions', 'check', 'infographic', 'explore', 'set', 'path', 'digitaltransformation', 'pic', 'twitter', 'com', 'xsxezwfx1y']","[('fast', 'RB'), ('track', 'NN'), ('business', 'NN'), ('growth', 'NN'), ('transformation', 'NN'), ('cutting', 'VBG'), ('edge', 'NN'), ('digital', 'JJ'), ('solutions', 'NNS'), ('check', 'VBP'), ('infographic', 'JJ'), ('explore', 'RB'), ('set', 'VBN'), ('path', 'NN'), ('digitaltransformation', 'NN'), ('pic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('xsxezwfx1y', 'NN')]","['track', 'business', 'growth', 'transformation', 'edge', 'solutions', 'path', 'digitaltransformation', 'pic', 'twitter', 'com', 'xsxezwfx1y']",0,1,5
184,"a final-year engineering student jumped to his death from the seventh floor of amrita school of engineering in bengaluru on monday, after he was allegedly harassed and expelled by the management for protesting against water shortage in the hostel
क्यो चुप है मिडीया
@narendramodi",पंडित तरुण भारद्वाज,1191922731446501376,2019-11-06 03:38:18,[],PanditTarunBha2,0.0,1.0,,-0.9217,Negative,1,0.0,0.0007861635220125787,0.031446540880503145,A final-year engineering student jumped to his death from the seventh floor of Amrita School of Engineering in Bengaluru on Monday after he was allegedly harassed and expelled by the management for protesting against water shortage in the hostel क्य चु ह मिडीया @narendramodi,"['final', 'year', 'engineering', 'student', 'jumped', 'death', 'seventh', 'floor', 'amrita', 'school', 'engineering', 'bengaluru', 'monday', 'allegedly', 'harassed', 'expelled', 'management', 'protesting', 'water', 'shortage', 'hostel', 'क', 'य', 'च', 'ह', 'म', 'ड', 'य', 'narendramodi']","[('final', 'JJ'), ('year', 'NN'), ('engineering', 'NN'), ('student', 'NN'), ('jumped', 'VBD'), ('death', 'NN'), ('seventh', 'JJ'), ('floor', 'NN'), ('amrita', 'JJ'), ('school', 'NN'), ('engineering', 'NN'), ('bengaluru', 'NN'), ('monday', 'NN'), ('allegedly', 'RB'), ('harassed', 'VBD'), ('expelled', 'JJ'), ('management', 'NN'), ('protesting', 'NN'), ('water', 'NN'), ('shortage', 'NN'), ('hostel', 'NN'), ('क', 'NNP'), ('य', 'NNP'), ('च', 'NNP'), ('ह', 'NNP'), ('म', 'NNP'), ('ड', 'NNP'), ('य', 'NNP'), ('narendramodi', 'NN')]","['year', 'engineering', 'student', 'death', 'floor', 'school', 'engineering', 'bengaluru', 'monday', 'management', 'protesting', 'water', 'shortage', 'hostel', 'क', 'य', 'च', 'ह', 'म', 'ड', 'य', 'narendramodi']",0,0,1
185,shri harsha student of http://b.tech  of amrita school of engineering in.       bengaluru killed himself. according to allegations made by the students that the college harrased shri harsha on multiple occasions. pic.twitter.com/bwxemsudod,ꪑꪖᦔꫝꪜ꠸ 🇮🇳,1191716334834307072,2019-11-05 13:58:09,[],MadhviUP65,0.0,3.0,,-0.6705,Negative,1,0.0,0.0023584905660377358,0.09433962264150943,Shri Harsha student of of Amrita school of Engineering in Bengaluru killed himself According to allegations made by the students that the college harrased Shri Harsha on multiple occasions pic.twitter.com/BwxeMsUdOd,"['shri', 'harsha', 'student', 'amrita', 'school', 'engineering', 'bengaluru', 'killed', 'according', 'allegations', 'made', 'students', 'college', 'harrased', 'shri', 'harsha', 'multiple', 'occasions', 'pic', 'twitter', 'com', 'bwxemsudod']","[('shri', 'NN'), ('harsha', 'NN'), ('student', 'NN'), ('amrita', 'JJ'), ('school', 'NN'), ('engineering', 'NN'), ('bengaluru', 'NN'), ('killed', 'VBD'), ('according', 'VBG'), ('allegations', 'NNS'), ('made', 'VBD'), ('students', 'NNS'), ('college', 'NN'), ('harrased', 'VBD'), ('shri', 'JJ'), ('harsha', 'NN'), ('multiple', 'JJ'), ('occasions', 'NNS'), ('pic', 'VBP'), ('twitter', 'NN'), ('com', 'NN'), ('bwxemsudod', 'NN')]","['shri', 'harsha', 'student', 'school', 'engineering', 'bengaluru', 'allegations', 'students', 'college', 'harsha', 'occasions', 'twitter', 'com', 'bwxemsudod']",1,1,3
186,"rt @suryavamsi1828: rt @kushalsaik: rt @h1ysushmitha: rt @kushalsaik: rt @gudurihema: rt @manojnagam: #justiceforharsha i stand along with the student protest that's happening in amrita school of engineering, on the unexpected dismissal of harsh, as he w… pic.twitter.com/vp0nstyvf1",surya pratapreddy,1191345745611411456,2019-11-04 13:25:34,['justiceforharsha'],pratap255694,10.0,0.0,,-0.5994,Negative,1,0.013157894736842105,0.0,0.7894736842105263,RT @Suryavamsi1828 RT @KushalsaiK RT @H1ySushmitha RT @KushalsaiK RT @GuduriHema RT @ManojNagam #justiceforharsha I stand along with the student protest that's happening in Amrita School of Engineering on the unexpected dismissal of Harsh as he w pic.twitter.com/Vp0nSTYVf1,"['rt', 'suryavamsi1828', 'rt', 'kushalsaik', 'rt', 'h1ysushmitha', 'rt', 'kushalsaik', 'rt', 'gudurihema', 'rt', 'manojnagam', 'justiceforharsha', 'stand', 'along', 'student', 'protest', 'happening', 'amrita', 'school', 'engineering', 'unexpected', 'dismissal', 'harsh', 'w', 'pic', 'twitter', 'com', 'vp0nstyvf1']","[('rt', 'NN'), ('suryavamsi1828', 'NN'), ('rt', 'NN'), ('kushalsaik', 'NN'), ('rt', 'NN'), ('h1ysushmitha', 'NN'), ('rt', 'NN'), ('kushalsaik', 'NN'), ('rt', 'NN'), ('gudurihema', 'NN'), ('rt', 'NN'), ('manojnagam', 'NN'), ('justiceforharsha', 'NN'), ('stand', 'VBP'), ('along', 'IN'), ('student', 'NN'), ('protest', 'NN'), ('happening', 'VBG'), ('amrita', 'JJ'), ('school', 'NN'), ('engineering', 'NN'), ('unexpected', 'JJ'), ('dismissal', 'NN'), ('harsh', 'JJ'), ('w', 'NN'), ('pic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('vp0nstyvf1', 'NN')]","['rt', 'suryavamsi1828', 'rt', 'kushalsaik', 'rt', 'h1ysushmitha', 'rt', 'kushalsaik', 'rt', 'gudurihema', 'rt', 'manojnagam', 'justiceforharsha', 'student', 'protest', 'school', 'engineering', 'dismissal', 'w', 'pic', 'twitter', 'com', 'vp0nstyvf1']",1,1,3
187,"rt @suryavamsi1828: rt @kushalsaik: rt @peethanisahitya: rt @ashwin_krithik: #justiceforharsha
students of amrita school of engineering bangalore protested for a good cause.
see the pics of kitchen utensils and the food they provide. pic.twitter.com/wpuiyu6qjx",surya pratapreddy,1191315592550199296,2019-11-04 11:25:45,['justiceforharsha'],pratap255694,0.0,0.0,,0.34,Positive,4,0.0,0.0,0.0,RT @Suryavamsi1828 RT @KushalsaiK RT @PeethaniSahitya RT @ashwin_krithik #justiceforharsha Students of Amrita school of engineering bangalore protested for a good cause. See the pics of kitchen utensils and the food they provide pic.twitter.com/wpUIYu6QjX,"['rt', 'suryavamsi1828', 'rt', 'kushalsaik', 'rt', 'peethanisahitya', 'rt', 'ashwin_krithik', 'justiceforharsha', 'students', 'amrita', 'school', 'engineering', 'bangalore', 'protested', 'good', 'cause', 'see', 'pics', 'kitchen', 'utensils', 'food', 'provide', 'pic', 'twitter', 'com', 'wpuiyu6qjx']","[('rt', 'NN'), ('suryavamsi1828', 'NN'), ('rt', 'NN'), ('kushalsaik', 'NN'), ('rt', 'NN'), ('peethanisahitya', 'NN'), ('rt', 'NN'), ('ashwin_krithik', 'NN'), ('justiceforharsha', 'NN'), ('students', 'NNS'), ('amrita', 'JJ'), ('school', 'NN'), ('engineering', 'NN'), ('bangalore', 'NN'), ('protested', 'VBD'), ('good', 'JJ'), ('cause', 'NN'), ('see', 'VBP'), ('pics', 'NNS'), ('kitchen', 'VB'), ('utensils', 'NNS'), ('food', 'NN'), ('provide', 'VBP'), ('pic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('wpuiyu6qjx', 'NN')]","['rt', 'suryavamsi1828', 'rt', 'kushalsaik', 'rt', 'peethanisahitya', 'rt', 'ashwin_krithik', 'justiceforharsha', 'students', 'school', 'engineering', 'bangalore', 'cause', 'pics', 'utensils', 'food', 'pic', 'twitter', 'com', 'wpuiyu6qjx']",1,0,3
188,"rt @suryavamsi1828: rt @peethanisahitya: rt @ashwin_krithik: #justiceforharsha
students of amrita school of engineering bangalore protested for a good cause.
see the pics of kitchen utensils and the food they provide. pic.twitter.com/wpuiyu6qjx",surya pratapreddy,1191315564041506816,2019-11-04 11:25:38,['justiceforharsha'],pratap255694,1.0,0.0,,0.34,Positive,4,0.0013157894736842105,0.0,0.07894736842105263,RT @Suryavamsi1828 RT @PeethaniSahitya RT @ashwin_krithik #justiceforharsha Students of Amrita school of engineering bangalore protested for a good cause. See the pics of kitchen utensils and the food they provide pic.twitter.com/wpUIYu6QjX,"['rt', 'suryavamsi1828', 'rt', 'peethanisahitya', 'rt', 'ashwin_krithik', 'justiceforharsha', 'students', 'amrita', 'school', 'engineering', 'bangalore', 'protested', 'good', 'cause', 'see', 'pics', 'kitchen', 'utensils', 'food', 'provide', 'pic', 'twitter', 'com', 'wpuiyu6qjx']","[('rt', 'NN'), ('suryavamsi1828', 'NN'), ('rt', 'NN'), ('peethanisahitya', 'NN'), ('rt', 'NN'), ('ashwin_krithik', 'NN'), ('justiceforharsha', 'NN'), ('students', 'NNS'), ('amrita', 'JJ'), ('school', 'NN'), ('engineering', 'NN'), ('bangalore', 'NN'), ('protested', 'VBD'), ('good', 'JJ'), ('cause', 'NN'), ('see', 'VBP'), ('pics', 'NNS'), ('kitchen', 'VB'), ('utensils', 'NNS'), ('food', 'NN'), ('provide', 'VBP'), ('pic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('wpuiyu6qjx', 'NN')]","['rt', 'suryavamsi1828', 'rt', 'peethanisahitya', 'rt', 'ashwin_krithik', 'justiceforharsha', 'students', 'school', 'engineering', 'bangalore', 'cause', 'pics', 'utensils', 'food', 'pic', 'twitter', 'com', 'wpuiyu6qjx']",1,0,3
189,"rt @kushalsaik: rt @peethanisahitya: rt @ashwin_krithik: #justiceforharsha
students of amrita school of engineering bangalore protested for a good cause.
see the pics of kitchen utensils and the food they provide. pic.twitter.com/wpuiyu6qjx",surya pratapreddy,1191315558232461312,2019-11-04 11:25:37,['justiceforharsha'],pratap255694,1.0,0.0,,0.34,Positive,4,0.0013157894736842105,0.0,0.07894736842105263,RT @KushalsaiK RT @PeethaniSahitya RT @ashwin_krithik #justiceforharsha Students of Amrita school of engineering bangalore protested for a good cause. See the pics of kitchen utensils and the food they provide pic.twitter.com/wpUIYu6QjX,"['rt', 'kushalsaik', 'rt', 'peethanisahitya', 'rt', 'ashwin_krithik', 'justiceforharsha', 'students', 'amrita', 'school', 'engineering', 'bangalore', 'protested', 'good', 'cause', 'see', 'pics', 'kitchen', 'utensils', 'food', 'provide', 'pic', 'twitter', 'com', 'wpuiyu6qjx']","[('rt', 'NN'), ('kushalsaik', 'NN'), ('rt', 'NN'), ('peethanisahitya', 'NN'), ('rt', 'NN'), ('ashwin_krithik', 'NN'), ('justiceforharsha', 'NN'), ('students', 'NNS'), ('amrita', 'JJ'), ('school', 'NN'), ('engineering', 'NN'), ('bangalore', 'NN'), ('protested', 'VBD'), ('good', 'JJ'), ('cause', 'NN'), ('see', 'VBP'), ('pics', 'NNS'), ('kitchen', 'VB'), ('utensils', 'NNS'), ('food', 'NN'), ('provide', 'VBP'), ('pic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('wpuiyu6qjx', 'NN')]","['rt', 'kushalsaik', 'rt', 'peethanisahitya', 'rt', 'ashwin_krithik', 'justiceforharsha', 'students', 'school', 'engineering', 'bangalore', 'cause', 'pics', 'utensils', 'food', 'pic', 'twitter', 'com', 'wpuiyu6qjx']",1,0,3
190,"#robotics and #artificialintelligence club was inaugurated at our school of engineering, #chennai campus on october 19. dr srivallabha of @tigeranalytics delivered a talk on fundamentals of robotics and arduino programming. 

#amrita #engineeringpic.twitter.com/oc59hfiuly",Amrita Vishwa Vidyapeetham,1190673349820715008,2019-11-02 16:53:42,"['Robotics', 'ArtificialIntelligence', 'Chennai', 'Amrita', 'Engineeringpic']",AMRITAedu,7.0,16.0,,0.0,Neutral,3,0.009210526315789473,0.012578616352201259,1.0557762330354188,#Robotics and #ArtificialIntelligence Club was inaugurated at our School of Engineering #Chennai campus on October 19 Dr Srivallabha of @TigerAnalytics delivered a talk on fundamentals of Robotics and Arduino Programming #Amrita #Engineeringpic.twitter.com/Oc59hfiULy,"['robotics', 'artificialintelligence', 'club', 'inaugurated', 'school', 'engineering', 'chennai', 'campus', 'october', '19', 'dr', 'srivallabha', 'tigeranalytics', 'delivered', 'talk', 'fundamentals', 'robotics', 'arduino', 'programming', 'amrita', 'engineeringpic', 'twitter', 'com', 'oc59hfiuly']","[('robotics', 'NNS'), ('artificialintelligence', 'NN'), ('club', 'NN'), ('inaugurated', 'JJ'), ('school', 'NN'), ('engineering', 'NN'), ('chennai', 'NN'), ('campus', 'NN'), ('october', 'VBP'), ('19', 'CD'), ('dr', 'NNS'), ('srivallabha', 'JJ'), ('tigeranalytics', 'NNS'), ('delivered', 'VBN'), ('talk', 'NN'), ('fundamentals', 'NNS'), ('robotics', 'NNS'), ('arduino', 'VBP'), ('programming', 'VBG'), ('amrita', 'NN'), ('engineeringpic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('oc59hfiuly', 'NN')]","['robotics', 'artificialintelligence', 'club', 'school', 'engineering', 'chennai', 'campus', 'dr', 'tigeranalytics', 'talk', 'fundamentals', 'robotics', 'amrita', 'engineeringpic', 'twitter', 'com', 'oc59hfiuly']",0,1,3
191,"@ola_supports crn3683462690: i booked an ola cab and travelled from amrita school of engineering, kasavanahalli bangalore to ksr bangalore city railway statioon on 15th oct 2019.",Sharat Chandra,1190664300584521728,2019-11-02 16:17:45,[],SharatchandraL,0.0,0.0,,0.0,Neutral,3,0.0,0.0,0.0,@ola_supports CRN3683462690 I booked an OLA cab and travelled from Amrita School of Engineering Kasavanahalli Bangalore to KSR Bangalore City Railway Statioon on 15th Oct 2019.,"['ola_supports', 'crn3683462690', 'booked', 'ola', 'cab', 'travelled', 'amrita', 'school', 'engineering', 'kasavanahalli', 'bangalore', 'ksr', 'bangalore', 'city', 'railway', 'statioon', '15th', 'oct', '2019']","[('ola_supports', 'NNS'), ('crn3683462690', 'NN'), ('booked', 'VBD'), ('ola', 'JJ'), ('cab', 'NN'), ('travelled', 'VBD'), ('amrita', 'JJ'), ('school', 'NN'), ('engineering', 'NN'), ('kasavanahalli', 'NN'), ('bangalore', 'NN'), ('ksr', 'NN'), ('bangalore', 'IN'), ('city', 'NN'), ('railway', 'NN'), ('statioon', 'VBD'), ('15th', 'CD'), ('oct', 'NN'), ('2019', 'CD')]","['ola_supports', 'crn3683462690', 'cab', 'school', 'engineering', 'kasavanahalli', 'bangalore', 'ksr', 'city', 'railway', 'oct']",0,0,3
192,"rt @grk6699: rt @i_sai_teja: #justiceforharsha
#wewantjustice
all students in amrita school of engineering want to amma(mata amritanandamai devi) to address the issue of sri harsha suicide
@unhumanrights
@narendramodi
@urstrulymahesh
@timesofindia",surya pratapreddy,1188712333553614848,2019-10-28 07:01:20,"['justiceforharsha', 'wewantjustice']",pratap255694,0.0,0.0,,-0.6369,Negative,1,0.0,0.0,0.0,RT @grk6699 RT @I_sai_teja #justiceforharsha #wewantjustice All students in AMRITA SCHOOL OF ENGINEERING want to Amma(MATA AMRITANANDAMAI DEVI to address the issue of sri harsha suicide @UNHumanRights @narendramodi @urstrulyMahesh @timesofindia,"['rt', 'grk6699', 'rt', 'i_sai_teja', 'justiceforharsha', 'wewantjustice', 'students', 'amrita', 'school', 'engineering', 'want', 'amma', 'mata', 'amritanandamai', 'devi', 'address', 'issue', 'sri', 'harsha', 'suicide', 'unhumanrights', 'narendramodi', 'urstrulymahesh', 'timesofindia']","[('rt', 'NN'), ('grk6699', 'NN'), ('rt', 'NN'), ('i_sai_teja', 'NN'), ('justiceforharsha', 'NN'), ('wewantjustice', 'NN'), ('students', 'NNS'), ('amrita', 'JJ'), ('school', 'NN'), ('engineering', 'NN'), ('want', 'VBP'), ('amma', 'NN'), ('mata', 'NNS'), ('amritanandamai', 'VBP'), ('devi', 'JJ'), ('address', 'JJ'), ('issue', 'NN'), ('sri', 'NN'), ('harsha', 'VBD'), ('suicide', 'JJ'), ('unhumanrights', 'NNS'), ('narendramodi', 'JJ'), ('urstrulymahesh', 'JJ'), ('timesofindia', 'NN')]","['rt', 'grk6699', 'rt', 'i_sai_teja', 'justiceforharsha', 'wewantjustice', 'students', 'school', 'engineering', 'amma', 'mata', 'issue', 'sri', 'unhumanrights', 'timesofindia']",2,0,3
