,text,username,tweet_id,timestamp,hashtags,screen_name,retweets,likes,uni_handle,compound,Sentiment,score,retweets_n,likes_n,engagement_score,clean_tweets,tweet_tokens,pos,nouns,irrelevance,engagement,sentiment_score
19,"to bangalore people, there is this thing called the citapp winter school at iiitb, on technology and ethics from 9th to 11th dec. 

in this winter school i'll be teaching two sessions on ai and ethics on 10th (wherein i will critically interrogate the very idea of ethics as well)",Anupam Guha,1202874168934486016,2019-12-06 08:55:24,[],Anupam_Guha,12.0,37.0,,0.2732,Positive,4,0.027522935779816515,0.004853732126459399,1.8455254318473668,To Bangalore people there is this thing called the CITAPP Winter School at IIITB on Technology and Ethics from 9th to 11th Dec In this winter school I'll be teaching two sessions on AI and ethics on 10th (wherein I will critically interrogate the very idea of ethics as well),"['bangalore', 'people', 'thing', 'called', 'citapp', 'winter', 'school', 'iiitb', 'technology', 'ethics', '9th', '11th', 'dec', 'winter', 'school', 'teaching', 'two', 'sessions', 'ai', 'ethics', '10th', 'wherein', 'critically', 'interrogate', 'idea', 'ethics', 'well']","[('bangalore', 'RB'), ('people', 'NNS'), ('thing', 'NN'), ('called', 'VBN'), ('citapp', 'NN'), ('winter', 'NN'), ('school', 'NN'), ('iiitb', 'NN'), ('technology', 'NN'), ('ethics', 'NNS'), ('9th', 'CD'), ('11th', 'CD'), ('dec', 'NN'), ('winter', 'NN'), ('school', 'NN'), ('teaching', 'VBG'), ('two', 'CD'), ('sessions', 'NNS'), ('ai', 'VBP'), ('ethics', 'NNS'), ('10th', 'CD'), ('wherein', 'NNS'), ('critically', 'RB'), ('interrogate', 'VBP'), ('idea', 'NN'), ('ethics', 'NNS'), ('well', 'RB')]","['people', 'thing', 'citapp', 'winter', 'school', 'iiitb', 'technology', 'ethics', 'dec', 'winter', 'school', 'sessions', 'ethics', 'wherein', 'idea', 'ethics']",0,1,5
20,which resort?,Harsh Dubey,1201821671000199168,2019-12-03 11:13:09,[],harsh_iiitb,0.0,0.0,,0.0,Neutral,3,0.0,0.0,0.0,Which resort?,['resort'],"[('resort', 'NN')]",['resort'],0,0,3
21,day 2 of iotnext. visit agroblock for product demo. #iotnext #iiitb #raiseiotquotient #ccamp #agritech @iotnext @radiostud_io @shyampurk @tiwary_ar @ashokmeda1 @sompalchoudhurypic.twitter.com/z2d5grislc,Agroblock,1201718412830896128,2019-12-03 04:22:51,"['iotnext', 'iiitb', 'raiseiotquotient', 'ccamp', 'agritech']",agroblock_io,0.0,2.0,,0.0,Neutral,3,0.0,0.0002623638987275351,0.010494555949101404,Day 2 of IoTNEXT Visit AgroBlock for product demo #iotnext #iiitb #raiseiotquotient #ccamp #agritech @IoTNext @RadioStud_io @shyampurk @Tiwary_ar @Ashokmeda1 @sompalchoudhurypic.twitter.com/z2d5grIslc,"['day', '2', 'iotnext', 'visit', 'agroblock', 'product', 'demo', 'iotnext', 'iiitb', 'raiseiotquotient', 'ccamp', 'agritech', 'iotnext', 'radiostud_io', 'shyampurk', 'tiwary_ar', 'ashokmeda1', 'sompalchoudhurypic', 'twitter', 'com', 'z2d5grislc']","[('day', 'NN'), ('2', 'CD'), ('iotnext', 'JJ'), ('visit', 'NN'), ('agroblock', 'NN'), ('product', 'NN'), ('demo', 'NN'), ('iotnext', 'JJ'), ('iiitb', 'JJ'), ('raiseiotquotient', 'NN'), ('ccamp', 'NN'), ('agritech', 'NN'), ('iotnext', 'JJ'), ('radiostud_io', 'NN'), ('shyampurk', 'NN'), ('tiwary_ar', 'NN'), ('ashokmeda1', 'NN'), ('sompalchoudhurypic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('z2d5grislc', 'NN')]","['day', 'visit', 'agroblock', 'product', 'demo', 'raiseiotquotient', 'ccamp', 'agritech', 'radiostud_io', 'shyampurk', 'tiwary_ar', 'ashokmeda1', 'sompalchoudhurypic', 'twitter', 'com', 'z2d5grislc']",0,0,3
22,"india now has 1,500 iot startups: industry outlook and startup showcase at iotnext 2019 https://yourstory.com/2019/12/iot-india-industry-startups …
#iiitb #ccamp #iotnext #raiseiotquotient
@iotracx @radiostud_io @yourstoryco @madanrao",Agroblock,1201465137040781312,2019-12-02 11:36:25,"['iiitb', 'ccamp', 'iotnext', 'RaiseIoTQuotient']",agroblock_io,0.0,1.0,,0.0,Neutral,3,0.0,0.00013118194936376755,0.005247277974550702,"India now has 1,500 IoT startups industry outlook and startup showcase at IoTNext 2019 … #iiitb #ccamp #iotnext #RaiseIoTQuotient @IoTracX @RadioStud_io @YourStoryCo @MadanRao","['india', '1', '500', 'iot', 'startups', 'industry', 'outlook', 'startup', 'showcase', 'iotnext', '2019', 'iiitb', 'ccamp', 'iotnext', 'raiseiotquotient', 'iotracx', 'radiostud_io', 'yourstoryco', 'madanrao']","[('india', 'RB'), ('1', 'CD'), ('500', 'CD'), ('iot', 'NN'), ('startups', 'NNS'), ('industry', 'NN'), ('outlook', 'NN'), ('startup', 'JJ'), ('showcase', 'NN'), ('iotnext', 'JJ'), ('2019', 'CD'), ('iiitb', 'NN'), ('ccamp', 'NN'), ('iotnext', 'JJ'), ('raiseiotquotient', 'NN'), ('iotracx', 'NN'), ('radiostud_io', 'NN'), ('yourstoryco', 'NN'), ('madanrao', 'NN')]","['iot', 'startups', 'industry', 'outlook', 'showcase', 'iiitb', 'ccamp', 'raiseiotquotient', 'iotracx', 'radiostud_io', 'yourstoryco', 'madanrao']",0,0,3
23,agroblock ready for demo @iotnext visit us. #iiitb #ccamp #blockchaintraceability #iotnext @shyampurk @radiostud_io @iotracx @tiwary_ar @ashokmeda1 @sompalchoudhurypic.twitter.com/y5xycfa7gr,Agroblock,1201355116936187904,2019-12-02 04:19:14,"['iiitb', 'ccamp', 'blockchaintraceability', 'iotnext']",agroblock_io,0.0,1.0,,0.3612,Positive,4,0.0,0.00013118194936376755,0.005247277974550702,AgroBlock ready for demo @IoTNext Visit us #iiitb #ccamp #blockchaintraceability #iotnext @shyampurk @RadioStud_io @IoTracX @Tiwary_ar @Ashokmeda1 @sompalchoudhurypic.twitter.com/y5XyCFa7GR,"['agroblock', 'ready', 'demo', 'iotnext', 'visit', 'us', 'iiitb', 'ccamp', 'blockchaintraceability', 'iotnext', 'shyampurk', 'radiostud_io', 'iotracx', 'tiwary_ar', 'ashokmeda1', 'sompalchoudhurypic', 'twitter', 'com', 'y5xycfa7gr']","[('agroblock', 'NN'), ('ready', 'JJ'), ('demo', 'NN'), ('iotnext', 'JJ'), ('visit', 'NN'), ('us', 'PRP'), ('iiitb', 'VBP'), ('ccamp', 'JJ'), ('blockchaintraceability', 'NN'), ('iotnext', 'JJ'), ('shyampurk', 'NN'), ('radiostud_io', 'NN'), ('iotracx', 'NN'), ('tiwary_ar', 'NN'), ('ashokmeda1', 'NN'), ('sompalchoudhurypic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('y5xycfa7gr', 'NN')]","['agroblock', 'demo', 'visit', 'blockchaintraceability', 'shyampurk', 'radiostud_io', 'iotracx', 'tiwary_ar', 'ashokmeda1', 'sompalchoudhurypic', 'twitter', 'com', 'y5xycfa7gr']",0,0,4
24,agroblock official foodtech finalist. #agritech #blockchaintraceability #iiitb #ccamp @iotracx @radiostud_io @shyampurk @forwardfooding @iiitb_official @ccamp_bangalorehttps://twitter.com/forwardfooding/status/1200716118786289666 …,Agroblock,1200764130589757440,2019-11-30 13:10:52,"['agritech', 'blockchaintraceability', 'iiitb', 'ccamp']",agroblock_io,0.0,2.0,,0.0,Neutral,3,0.0,0.0002623638987275351,0.010494555949101404,AgroBlock official foodtech finalist #agritech #blockchaintraceability #iiitb #ccamp @IoTracX @RadioStud_io @shyampurk @forwardfooding @IIITB_official @ …,"['agroblock', 'official', 'foodtech', 'finalist', 'agritech', 'blockchaintraceability', 'iiitb', 'ccamp', 'iotracx', 'radiostud_io', 'shyampurk', 'forwardfooding', 'iiitb_official']","[('agroblock', 'NN'), ('official', 'NN'), ('foodtech', 'JJ'), ('finalist', 'NN'), ('agritech', 'NN'), ('blockchaintraceability', 'NN'), ('iiitb', 'NN'), ('ccamp', 'NN'), ('iotracx', 'NN'), ('radiostud_io', 'NN'), ('shyampurk', 'NN'), ('forwardfooding', 'VBG'), ('iiitb_official', 'JJ')]","['agroblock', 'official', 'finalist', 'agritech', 'blockchaintraceability', 'iiitb', 'ccamp', 'iotracx', 'radiostud_io', 'shyampurk']",0,0,3
25,"sridhar varadharajan, preeti mudliar and balaji parthasarathy awarded inr 1,955,800 by the azim premji university research funding programme for a study titled ""online and offline livelihoods - an analysis of the impact of the gig economy on worker participation"".pic.twitter.com/p30s2agero",IIIT Bangalore,1200344006435074048,2019-11-29 09:21:27,[],IIITB_official,5.0,23.0,1.0,0.4767,Positive,4,0.011467889908256881,0.0030171848353666535,0.8087607879100791,"Sridhar Varadharajan Preeti Mudliar and Balaji Parthasarathy awarded INR 1,955,800 by the Azim Premji University Research Funding Programme for a study titled ""Online and offline livelihoods An analysis of the impact of the gig economy on worker participation"".pic.twitter.com/p30S2aGErO","['sridhar', 'varadharajan', 'preeti', 'mudliar', 'balaji', 'parthasarathy', 'awarded', 'inr', '1', '955', '800', 'azim', 'premji', 'university', 'research', 'funding', 'programme', 'study', 'titled', 'online', 'offline', 'livelihoods', 'analysis', 'impact', 'gig', 'economy', 'worker', 'participation', 'pic', 'twitter', 'com', 'p30s2agero']","[('sridhar', 'NN'), ('varadharajan', 'NN'), ('preeti', 'NN'), ('mudliar', 'NN'), ('balaji', 'NN'), ('parthasarathy', 'NN'), ('awarded', 'VBD'), ('inr', 'JJ'), ('1', 'CD'), ('955', 'CD'), ('800', 'CD'), ('azim', 'NN'), ('premji', 'NN'), ('university', 'NN'), ('research', 'NN'), ('funding', 'NN'), ('programme', 'NN'), ('study', 'NN'), ('titled', 'VBD'), ('online', 'JJ'), ('offline', 'NN'), ('livelihoods', 'NNS'), ('analysis', 'NN'), ('impact', 'NN'), ('gig', 'JJ'), ('economy', 'NN'), ('worker', 'NN'), ('participation', 'NN'), ('pic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('p30s2agero', 'NN')]","['sridhar', 'varadharajan', 'preeti', 'mudliar', 'balaji', 'parthasarathy', 'azim', 'premji', 'university', 'research', 'funding', 'programme', 'study', 'offline', 'livelihoods', 'analysis', 'impact', 'economy', 'worker', 'participation', 'pic', 'twitter', 'com', 'p30s2agero']",0,1,3
26,"agroblock, visit us for product demo at iotnext. 
#agritech # #iotnext #raiseiotquotient #blockchaintraceability #iiitb #ccamp @iiitb_official @iotnext @tiwary_ar @shyampurk @sompalchoudhury @tiebangalore @nasscom @ravigururaj @iotracx @radiostud_iopic.twitter.com/c05urgntty",Agroblock,1200314675784605696,2019-11-29 07:24:54,"['agritech', 'IoTNext', 'RaiseIoTQuotient', 'blockchaintraceability', 'iiitb', 'ccamp']",agroblock_io,2.0,3.0,,0.0,Neutral,3,0.0045871559633027525,0.0003935458480913026,0.29097119172181724,AgroBlock Visit us for product demo at IoTNEXT #agritech #IoTNext #RaiseIoTQuotient #blockchaintraceability #iiitb #ccamp @IIITB_official @IoTNext @Tiwary_ar @shyampurk @sompalchoudhury @TiEBangalore @nasscom @ravigururaj @IoTracX @RadioStud_iopic.twitter.com/C05uRGNTtY,"['agroblock', 'visit', 'us', 'product', 'demo', 'iotnext', 'agritech', 'iotnext', 'raiseiotquotient', 'blockchaintraceability', 'iiitb', 'ccamp', 'iiitb_official', 'iotnext', 'tiwary_ar', 'shyampurk', 'sompalchoudhury', 'tiebangalore', 'nasscom', 'ravigururaj', 'iotracx', 'radiostud_iopic', 'twitter', 'com', 'c05urgntty']","[('agroblock', 'NN'), ('visit', 'NN'), ('us', 'PRP'), ('product', 'NN'), ('demo', 'NN'), ('iotnext', 'JJ'), ('agritech', 'NN'), ('iotnext', 'JJ'), ('raiseiotquotient', 'NN'), ('blockchaintraceability', 'NN'), ('iiitb', 'NN'), ('ccamp', 'VBP'), ('iiitb_official', 'JJ'), ('iotnext', 'JJ'), ('tiwary_ar', 'NN'), ('shyampurk', 'JJ'), ('sompalchoudhury', 'NN'), ('tiebangalore', 'NN'), ('nasscom', 'JJ'), ('ravigururaj', 'NN'), ('iotracx', 'NN'), ('radiostud_iopic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('c05urgntty', 'NN')]","['agroblock', 'visit', 'product', 'demo', 'agritech', 'raiseiotquotient', 'blockchaintraceability', 'iiitb', 'tiwary_ar', 'sompalchoudhury', 'tiebangalore', 'ravigururaj', 'iotracx', 'radiostud_iopic', 'twitter', 'com', 'c05urgntty']",0,1,3
27,"i didn't enroll, and iiitb is a fair trek. but i want to come if i can get in. how does one?",Nagarjun / നാഗാർജ്ജുൻ,1202876563206762496,2019-12-06 09:04:55,[],citizenkaun,0.0,0.0,,0.2732,Positive,4,0.0,0.0,0.0,I didn't enroll and IIITB is a fair trek But I want to come if I can get in How does one?,"['enroll', 'iiitb', 'fair', 'trek', 'want', 'come', 'get', 'one']","[('enroll', 'NN'), ('iiitb', 'NN'), ('fair', 'JJ'), ('trek', 'NN'), ('want', 'VBP'), ('come', 'VBN'), ('get', 'VBP'), ('one', 'CD')]","['enroll', 'iiitb', 'trek']",0,0,4
28,"to bangalore people, there is this thing called the citapp winter school at iiitb, on technology and ethics from 9th to 11th dec. 

in this winter school i'll be teaching two sessions on ai and ethics on 10th (wherein i will critically interrogate the very idea of ethics as well)",Anupam Guha,1202874168934486016,2019-12-06 08:55:24,[],Anupam_Guha,12.0,37.0,,0.2732,Positive,4,0.027522935779816515,0.004853732126459399,1.8455254318473668,To Bangalore people there is this thing called the CITAPP Winter School at IIITB on Technology and Ethics from 9th to 11th Dec In this winter school I'll be teaching two sessions on AI and ethics on 10th (wherein I will critically interrogate the very idea of ethics as well),"['bangalore', 'people', 'thing', 'called', 'citapp', 'winter', 'school', 'iiitb', 'technology', 'ethics', '9th', '11th', 'dec', 'winter', 'school', 'teaching', 'two', 'sessions', 'ai', 'ethics', '10th', 'wherein', 'critically', 'interrogate', 'idea', 'ethics', 'well']","[('bangalore', 'RB'), ('people', 'NNS'), ('thing', 'NN'), ('called', 'VBN'), ('citapp', 'NN'), ('winter', 'NN'), ('school', 'NN'), ('iiitb', 'NN'), ('technology', 'NN'), ('ethics', 'NNS'), ('9th', 'CD'), ('11th', 'CD'), ('dec', 'NN'), ('winter', 'NN'), ('school', 'NN'), ('teaching', 'VBG'), ('two', 'CD'), ('sessions', 'NNS'), ('ai', 'VBP'), ('ethics', 'NNS'), ('10th', 'CD'), ('wherein', 'NNS'), ('critically', 'RB'), ('interrogate', 'VBP'), ('idea', 'NN'), ('ethics', 'NNS'), ('well', 'RB')]","['people', 'thing', 'citapp', 'winter', 'school', 'iiitb', 'technology', 'ethics', 'dec', 'winter', 'school', 'sessions', 'ethics', 'wherein', 'idea', 'ethics']",0,1,5
29,which resort?,Harsh Dubey,1201821671000199168,2019-12-03 11:13:09,[],harsh_iiitb,0.0,0.0,,0.0,Neutral,3,0.0,0.0,0.0,Which resort?,['resort'],"[('resort', 'NN')]",['resort'],0,0,3
30,day 2 of iotnext. visit agroblock for product demo. #iotnext #iiitb #raiseiotquotient #ccamp #agritech @iotnext @radiostud_io @shyampurk @tiwary_ar @ashokmeda1 @sompalchoudhurypic.twitter.com/z2d5grislc,Agroblock,1201718412830896128,2019-12-03 04:22:51,"['iotnext', 'iiitb', 'raiseiotquotient', 'ccamp', 'agritech']",agroblock_io,0.0,2.0,,0.0,Neutral,3,0.0,0.0002623638987275351,0.010494555949101404,Day 2 of IoTNEXT Visit AgroBlock for product demo #iotnext #iiitb #raiseiotquotient #ccamp #agritech @IoTNext @RadioStud_io @shyampurk @Tiwary_ar @Ashokmeda1 @sompalchoudhurypic.twitter.com/z2d5grIslc,"['day', '2', 'iotnext', 'visit', 'agroblock', 'product', 'demo', 'iotnext', 'iiitb', 'raiseiotquotient', 'ccamp', 'agritech', 'iotnext', 'radiostud_io', 'shyampurk', 'tiwary_ar', 'ashokmeda1', 'sompalchoudhurypic', 'twitter', 'com', 'z2d5grislc']","[('day', 'NN'), ('2', 'CD'), ('iotnext', 'JJ'), ('visit', 'NN'), ('agroblock', 'NN'), ('product', 'NN'), ('demo', 'NN'), ('iotnext', 'JJ'), ('iiitb', 'JJ'), ('raiseiotquotient', 'NN'), ('ccamp', 'NN'), ('agritech', 'NN'), ('iotnext', 'JJ'), ('radiostud_io', 'NN'), ('shyampurk', 'NN'), ('tiwary_ar', 'NN'), ('ashokmeda1', 'NN'), ('sompalchoudhurypic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('z2d5grislc', 'NN')]","['day', 'visit', 'agroblock', 'product', 'demo', 'raiseiotquotient', 'ccamp', 'agritech', 'radiostud_io', 'shyampurk', 'tiwary_ar', 'ashokmeda1', 'sompalchoudhurypic', 'twitter', 'com', 'z2d5grislc']",0,0,3
31,"india now has 1,500 iot startups: industry outlook and startup showcase at iotnext 2019 https://yourstory.com/2019/12/iot-india-industry-startups …
#iiitb #ccamp #iotnext #raiseiotquotient
@iotracx @radiostud_io @yourstoryco @madanrao",Agroblock,1201465137040781312,2019-12-02 11:36:25,"['iiitb', 'ccamp', 'iotnext', 'RaiseIoTQuotient']",agroblock_io,0.0,1.0,,0.0,Neutral,3,0.0,0.00013118194936376755,0.005247277974550702,"India now has 1,500 IoT startups industry outlook and startup showcase at IoTNext 2019 … #iiitb #ccamp #iotnext #RaiseIoTQuotient @IoTracX @RadioStud_io @YourStoryCo @MadanRao","['india', '1', '500', 'iot', 'startups', 'industry', 'outlook', 'startup', 'showcase', 'iotnext', '2019', 'iiitb', 'ccamp', 'iotnext', 'raiseiotquotient', 'iotracx', 'radiostud_io', 'yourstoryco', 'madanrao']","[('india', 'RB'), ('1', 'CD'), ('500', 'CD'), ('iot', 'NN'), ('startups', 'NNS'), ('industry', 'NN'), ('outlook', 'NN'), ('startup', 'JJ'), ('showcase', 'NN'), ('iotnext', 'JJ'), ('2019', 'CD'), ('iiitb', 'NN'), ('ccamp', 'NN'), ('iotnext', 'JJ'), ('raiseiotquotient', 'NN'), ('iotracx', 'NN'), ('radiostud_io', 'NN'), ('yourstoryco', 'NN'), ('madanrao', 'NN')]","['iot', 'startups', 'industry', 'outlook', 'showcase', 'iiitb', 'ccamp', 'raiseiotquotient', 'iotracx', 'radiostud_io', 'yourstoryco', 'madanrao']",0,0,3
32,agroblock ready for demo @iotnext visit us. #iiitb #ccamp #blockchaintraceability #iotnext @shyampurk @radiostud_io @iotracx @tiwary_ar @ashokmeda1 @sompalchoudhurypic.twitter.com/y5xycfa7gr,Agroblock,1201355116936187904,2019-12-02 04:19:14,"['iiitb', 'ccamp', 'blockchaintraceability', 'iotnext']",agroblock_io,0.0,1.0,,0.3612,Positive,4,0.0,0.00013118194936376755,0.005247277974550702,AgroBlock ready for demo @IoTNext Visit us #iiitb #ccamp #blockchaintraceability #iotnext @shyampurk @RadioStud_io @IoTracX @Tiwary_ar @Ashokmeda1 @sompalchoudhurypic.twitter.com/y5XyCFa7GR,"['agroblock', 'ready', 'demo', 'iotnext', 'visit', 'us', 'iiitb', 'ccamp', 'blockchaintraceability', 'iotnext', 'shyampurk', 'radiostud_io', 'iotracx', 'tiwary_ar', 'ashokmeda1', 'sompalchoudhurypic', 'twitter', 'com', 'y5xycfa7gr']","[('agroblock', 'NN'), ('ready', 'JJ'), ('demo', 'NN'), ('iotnext', 'JJ'), ('visit', 'NN'), ('us', 'PRP'), ('iiitb', 'VBP'), ('ccamp', 'JJ'), ('blockchaintraceability', 'NN'), ('iotnext', 'JJ'), ('shyampurk', 'NN'), ('radiostud_io', 'NN'), ('iotracx', 'NN'), ('tiwary_ar', 'NN'), ('ashokmeda1', 'NN'), ('sompalchoudhurypic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('y5xycfa7gr', 'NN')]","['agroblock', 'demo', 'visit', 'blockchaintraceability', 'shyampurk', 'radiostud_io', 'iotracx', 'tiwary_ar', 'ashokmeda1', 'sompalchoudhurypic', 'twitter', 'com', 'y5xycfa7gr']",0,0,4
33,agroblock official foodtech finalist. #agritech #blockchaintraceability #iiitb #ccamp @iotracx @radiostud_io @shyampurk @forwardfooding @iiitb_official @ccamp_bangalorehttps://twitter.com/forwardfooding/status/1200716118786289666 …,Agroblock,1200764130589757440,2019-11-30 13:10:52,"['agritech', 'blockchaintraceability', 'iiitb', 'ccamp']",agroblock_io,0.0,2.0,,0.0,Neutral,3,0.0,0.0002623638987275351,0.010494555949101404,AgroBlock official foodtech finalist #agritech #blockchaintraceability #iiitb #ccamp @IoTracX @RadioStud_io @shyampurk @forwardfooding @IIITB_official @ …,"['agroblock', 'official', 'foodtech', 'finalist', 'agritech', 'blockchaintraceability', 'iiitb', 'ccamp', 'iotracx', 'radiostud_io', 'shyampurk', 'forwardfooding', 'iiitb_official']","[('agroblock', 'NN'), ('official', 'NN'), ('foodtech', 'JJ'), ('finalist', 'NN'), ('agritech', 'NN'), ('blockchaintraceability', 'NN'), ('iiitb', 'NN'), ('ccamp', 'NN'), ('iotracx', 'NN'), ('radiostud_io', 'NN'), ('shyampurk', 'NN'), ('forwardfooding', 'VBG'), ('iiitb_official', 'JJ')]","['agroblock', 'official', 'finalist', 'agritech', 'blockchaintraceability', 'iiitb', 'ccamp', 'iotracx', 'radiostud_io', 'shyampurk']",0,0,3
34,"sridhar varadharajan, preeti mudliar and balaji parthasarathy awarded inr 1,955,800 by the azim premji university research funding programme for a study titled ""online and offline livelihoods - an analysis of the impact of the gig economy on worker participation"".pic.twitter.com/p30s2agero",IIIT Bangalore,1200344006435074048,2019-11-29 09:21:27,[],IIITB_official,5.0,23.0,1.0,0.4767,Positive,4,0.011467889908256881,0.0030171848353666535,0.8087607879100791,"Sridhar Varadharajan Preeti Mudliar and Balaji Parthasarathy awarded INR 1,955,800 by the Azim Premji University Research Funding Programme for a study titled ""Online and offline livelihoods An analysis of the impact of the gig economy on worker participation"".pic.twitter.com/p30S2aGErO","['sridhar', 'varadharajan', 'preeti', 'mudliar', 'balaji', 'parthasarathy', 'awarded', 'inr', '1', '955', '800', 'azim', 'premji', 'university', 'research', 'funding', 'programme', 'study', 'titled', 'online', 'offline', 'livelihoods', 'analysis', 'impact', 'gig', 'economy', 'worker', 'participation', 'pic', 'twitter', 'com', 'p30s2agero']","[('sridhar', 'NN'), ('varadharajan', 'NN'), ('preeti', 'NN'), ('mudliar', 'NN'), ('balaji', 'NN'), ('parthasarathy', 'NN'), ('awarded', 'VBD'), ('inr', 'JJ'), ('1', 'CD'), ('955', 'CD'), ('800', 'CD'), ('azim', 'NN'), ('premji', 'NN'), ('university', 'NN'), ('research', 'NN'), ('funding', 'NN'), ('programme', 'NN'), ('study', 'NN'), ('titled', 'VBD'), ('online', 'JJ'), ('offline', 'NN'), ('livelihoods', 'NNS'), ('analysis', 'NN'), ('impact', 'NN'), ('gig', 'JJ'), ('economy', 'NN'), ('worker', 'NN'), ('participation', 'NN'), ('pic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('p30s2agero', 'NN')]","['sridhar', 'varadharajan', 'preeti', 'mudliar', 'balaji', 'parthasarathy', 'azim', 'premji', 'university', 'research', 'funding', 'programme', 'study', 'offline', 'livelihoods', 'analysis', 'impact', 'economy', 'worker', 'participation', 'pic', 'twitter', 'com', 'p30s2agero']",0,1,3
