,id_review,rating,compound,Sentiment,pred,temp_pred,fin_pred
ChZDSUhNMG9nS0VJQ0FnSUNNZzhMdVJ3EAE,Top university,5.0,0.2023,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURRcHNTbVpBEAE,Excellent for computer science so many feature and scholorship for merit like above 80 percent in intermediate.,5.0,0.8402,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUMwMjZfYTh3RRAB,Nice one day experience......!!!!!,5.0,0.6083,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURNc3RIb3J3RRAB,Heaven in Earth,5.0,0.5106,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUNBcWRLTHJ3RRAB," I study in Lovely Professional University (LPU). Well, firstly the university campus, faculties, and every member are quite inspiring. There are a lot of courses offered. There are students from all over India and even many other countries. The administration and management are really effective. Academics are quite good too - experienced teachers are available. The campus is incredible large, probably 600 acres or so, thus the numbers of students are large too! Hostel facilities and some other residential options are available. ATMs, hospital, libraries, food corners, playgrounds, gyms etc. are available too.",5.0,0.942,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURVa3VfMm1RRRAB,Good for study and for entertainment,5.0,0.6908,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURvc1BfZDR3RRAB,Awesome environment with all circumstances,5.0,0.6249,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNJdDVTajlRRRAB,"Its best University in punjab, Environment Staff is too gud, Student just have some Problems due to Long distance Classrooms, lack of transportation",4.0,0.0516,Positive,3,3.5,4
ChdDSUhNMG9nS0VJQ0FnSUNnMGQ3RnJ3RRAB,"LPU or Lovely professional University is a very famous University of india( because of their marketing ).With splendid campus and decent placement LPU marks his own path in the era of technology.its a UGC approved University.  ∆Entrance preview: For B.tech:Jee Mains/Lpunst  For B.sc,BBA,BCA=Direct entry if anyone complete their eligibility criteria . M.tech=GATE/Direct B.DES=Direct/Lpunst/Uceed. ◆Here i am going to share my review of this University:  🛑PROS: (1)Excellent Infrastructure.this University is mainly famous for his world class infrastructure  (2)Great labs,class room.everything equiped with world class facilities  (3)Decent facilities for engineering and B.sc branches.for B.des its not that good  (4)Scholarship facilities. (5)Transport facilities. (6)On campus separet boys & girls hostels . (7)On campus playing grounds. (9)Lots of extra curricular activities. (10)100s of Clubs.  (11)Ragging Free (12)No Dress code. (13)Lots of MOUs (14)Special knowledge hubs from google,MS,sap lab (15)Decent library  (16)At last but not least decent job placements for B.TECH(cs/it/ETC),BCA,MBA. 【PLACEMENT SCENARIO:For B.tech CSE & IT -Ave pack:4-5 lpa highest pack:20-25Lpa (domestic) 1+crore for off shore . Placements ratio:For CSE+IT its 80-85 %【 【placement for other core branches: -Ave pack:2-3lpa Highest pack:6-7 lpa Placements ratio:40-55%】 【Placements for BCA is -Ave 2-2.5lpa and other like MBA & BBA is 4 -5 & 2-3 lpa】  🌈CONS: (1)Dont be fool by seeing their highest package. Just 1/2 student from the entire batch of 1000 students get that.besically they have only 2/4 students still now who get this kind of package  (2)Very high fees. For b tech:2.3 lpa For BCA:1 lpa For B.sc:80 tpa (3)For non core branches the placements isnt good enough  (4)Sup per education level. (5)Hostels are also expensive. (6)Very lengthy batch size.  So the Gist is that LPU is a good collage for those who have Lots of money to spend for their education.it will definately give you a room to grow .LPU definate approach Lots of companies but the placements is really lie on the hands of the students .",3.0,0.7709,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSURnMDdfV2R3EAE,"Lovely Professional University …. best university, If you are getting a chance or thinking to take admission then don’t waste time on thinking, just go there  visit the campus, meet the faculty, checkout the library, hostels, and exposure around you. I can bet you, you will definitely going to take admission after visiting, I was a student of 2008-2012 batch, currently working in Chandigarh in OATI.  I am very happy when I was there. Good to go…",5.0,0.9501,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURZaTdlaWpRRRAB,"Well if you have taken admission here ,I felt sorry for you.This university has worse rules.Firstly they would hike tuition fees at every semester, but the service remains the same.Secondly their placement service is very poor.They would give chance to people who have already taken placement again and again.Teachers have high degrees but they lack to convey their knowledge (in some cases).They charge fees without any reason.Facilities are not appropriate as per the fees.Not good",1.0,0.4118,Positive,4,2.5,2
ChdDSUhNMG9nS0VJQ0FnSUNRLWJIUmxBRRAB,I'm studying in this university. Good climate and extraordinary studies. I suggest everyone that if your dreams are very high then to fulfill your dreams you have to come here and establish your things with your ideas. ,5.0,0.8807,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRd3FTdzlRRRAB,University is build in a such diversity by balancing the ecosytem by maintaining number of gardens .Good teaching skills in lectures. plenty of food stalls with all types of country foods.,5.0,0.4939,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNBdmIzLUpREAE,This university is the one fo the most powerful university in india.It is situated in phagwara in jalandar city in punjab. This is a private university. This is specially for architecture and engienering university.,5.0,0.4754,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUN3NWQ3eFNBEAE,Worst University. Employees are treated badly. Students are not given proper education. It is one robot making machine. It should be renamed as Fruad Professional University. Don't come to this university even in your dreams. Does nt deserve even one star.,1.0,-0.6705,Negative,1,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUNnNnFpTm5RRRAB,Really good University for those which have capabilities to do something big ..and good rules . No chance of raging . If u have some talent in anything field than this university provide you a great platform .,4.0,0.834,Positive,5,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNncmVuMEZBEAE,Great place to learn and explore your talent. A perfect place to nuture talents and ambition.,5.0,0.9274,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURnek95QmF3EAE,"Different countries  of the students across all over the world visit ed here for there studies. And this university has well management system ,well facilities(fabulous)in all around the campus from there classes to hostel ,and playground. It's one of the fine university in north India ",4.0,0.6124,Positive,5,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURnN2JTVEt3EAE,Journey with LPU has been a turning point in my life ! LPU faternity has helped me grow as an individual and also prepared me to deal with the dynamic business scenarios with ease! I have had a very balanced life experience  at LPU and would recommend all my juniors to join LPU if they are really looking forward to turn their dream into reality.,5.0,0.9059,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNBeHZmLU5nEAE,"Lovely Professional University is India's Largest University in terms of on-campus students in a single campus. More than 25,000 students from 29 states of India and 50 countries are studying in its 600 acres campus. Top Magazines, Newspapers and TV Channels have considered LPU as one of the leading Universities in providing quality education and have provided good rankings to the University in various areas like placements, industry interface, infrastructure, international relations etc. Top University for Higher Studies in India, Business Barron Awarded as Asia's Most Promising Brand in Education, WCRC and KPMG Among the Top 5 Private Universities in India, By Week, 2014 11 Best University in India in terms of Placements, Zee News Among the Top 6 Engineering University",5.0,0.9729,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRbklYa3VnRRAB,"This is the worst employer for lecturers. I went for interview there, they did not ask my credentials but only on salary expectations. They were very stingy on that. Specially their Executive Dean Sanjay Modi cant tolerate any much experienced person than him. It was observed not only by me but also other faculty members I met There.",1.0,-0.7498,Negative,1,1.0,1
ChdDSUhNMG9nS0VJQ0FnSURJbU9ETzF3RRAB,The great Lpu.It is a different world.,5.0,0.6249,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNNMWVqVjJ3RRAB,Good management,4.0,0.4404,Positive,4,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNRbmFpN3NnRRAB,University in terms of education may be good but the hostels are worst taking lots of money and not even giving minimum requirement max students are from ap and ts . Can't improve language for sure nearly 50k strength and they are failing students for semister money and this year CSE branch harldy 250 placements out of 3500 students in final year.belive it or not this year nearly 80 sec for  CSE branch only for first year..better to CT University in Ludhiana...,3.0,-0.8207,Negative,1,2.0,2
ChdDSUhNMG9nS0VJQ0FnSUN3b05IZmpnRRAB,Good...the way of teaching here is awesome and the student are also good,4.0,0.7906,Positive,5,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUMwcm9QUmJBEAE,4 out of 5 for almost everything,5.0,0.0,Neutral,3,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNVbzdPcHR3RRAB,Most loved place,5.0,0.6361,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNRNVBPa013EAE,"It is a nice place ,where you can achieve your goals .LPU support students financially as well as mentally .It is a nice college if we use perfectly .",4.0,0.9274,Positive,5,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUQwcHNMWE1nEAE,Nice university,4.0,0.4215,Positive,4,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNzdGNQa3ZRRRAB,It's a city itself,5.0,0.0,Neutral,3,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNnNWUtSEFREAE,Best experience in this college. Well qualified faculty and very supporting.,5.0,0.8588,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUMwdE92dldBEAE,N0.1 University in whole over punjab,5.0,0.0,Neutral,3,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUQwX3V5cTdRRRAB,Best campus,5.0,0.6369,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRd3Y2NzVBRRAB,I haved 😀😍loved this University the University have me a lot,5.0,0.6705,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBcHN6YWxRRRAB,"Lovely Professional University is easily accessible as it is located on the Jalandhar-Delhi G.T. Road (Punjab) and is well connected by rail and road; having a reasonable distance from the airports, bus stands, railway stations etc.  Former President of India, Pranab Mukherjee conferred LPU’s Transforming Education Awards  By The Happenings Team -  February 1, 2018  Former President of India, Pranab Mukherjee recently launched at his residence, “Pranab Sir Ki Pathshala” during which he also gave away LPU’s Transforming Education Awards. The ‘Pathshala’ was launched with an initiative to stay connected with the students of India and resolve their queries. At his first Pathshala, he interacted with LPU students. During the session, he shared his vision of new India with the students. He also answered questions related to reservation and equality in India.  On September 5th, 2017, Lovely Professional University launched “Transforming Education Awards” as a part of its Corporate Social Responsibility. Supporting this one of its kind initiative by LPU, Dr Mukherjee bestowed cash awards of up to 1 Crore at the event in the form of teaching grants to schools, coaching centres and appreciation awards to teachers, mentors and students. Dr Mukherejee congratulated the winners and appreciated this innovative approach by saying that it will foster a supportive ecosystem in the propagation of quality education in the country. He also urged all sections of society to put efforts to make education in India inclusive to the common man.  During ‘Transforming Education Awards’, students from different schools and coaching Institutes throughout India participated and gave credit to their teachers by uploading a video about them. The response from the students, teachers and schools was overwhelming with 3495 nominations, 6 lac+ votes and, 30 lac+ views. Based on the voting, top 115 videos(86 from Schools and 29 from Coaching Institutes) were shortlisted for the jury round.  After the jury round, 13 schools won the teaching grant of Rs. 1 lac each. In addition to top 13 winners, teaching grants of Rs 25,000 were won by 76 videos. In Coaching Institute Category, 29 videos won Rs 25,000 as teaching grant for the Institute, Rs 10,000 for nominated teachers and Rs 2,000 for students.  On the occasion, LPU Chancellor, Ashok Mittal said that the purpose of the CSR activity was to acknowledge on a national level those who put exemplary efforts in teaching and enrich the lives of their students. He also thanked Dr Pranab Mukherjee for devoting his time and giving his consent for conferring the awards.  LPU Ranks Among The Top Universities Of India In More Than 20 Prestigious Researches And Rankings  LPU has been consistently ranked as top university in various areas like placements, quality education, industry interface, infrastructure, international relations etc.  Students From 70 Countries Unite At 'One World'!  With over 70 countries and all states of India represented at One World/One India, this live exhibition is a unique event not-to-be missed event.  Witnesses Over 50K Attendees!  Youthvibe - 2015, a student run youth fest, saw over 50,000 attendees compete and participate in over 125 events making it one of India's largest youth festivals.",4.0,0.9983,Positive,5,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURRdGVtaWRREAE,LPU has great infrastructure and many scholarship options to reduce the financial load. It is completely ragging free and you can hardly think of getting bullied. But I think the faculty here is less knowledgeable as from my experience they tell you wrong ans even after being professors(this is not just school anymore)  they have to have the required knowledge. In this respect I think the 75% attendance criteria is a unnecessary load if you gain less from the classes.,1.0,0.8261,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUNjNWNIY3FRRRAB,Good,5.0,0.4404,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSURBOXRfcmpBRRAB,This place is so beautiful because it contains of so much greenery,5.0,0.7177,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURRdzRIbEdnEAE,"Nice University, good environment to study in. Get exposure to lots of things like sports, cultural activities, gym, etc. University has its own mall. Have good facilities, experienced staff, hospital inside, fire station, post office.",4.0,0.8271,Positive,5,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNZME9XUVNBEAE,Not that safe place for other state people or other state students recent le my friend was beaten by 10 people and no one cares about him no response,1.0,-0.7837,Negative,1,1.0,1
ChZDSUhNMG9nS0VJQ0FnSUNBbUstMGZnEAE,"It is my good experience here and all faculty members are good and careful to their student... Lpu is best option to make future in IT, sports and more",5.0,0.891,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUQwOUx6UkpnEAE,Good for shooting,3.0,0.4404,Positive,4,3.5,4
ChZDSUhNMG9nS0VJQ0FnSURJdDl2d0hREAE,Its too cold and good,5.0,0.4404,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSURzbjRtSHJ3RRAB,good,5.0,0.4404,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSURNdEthZTh3RRAB,Ok,2.0,0.296,Positive,4,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUNjd2FHbWl3RRAB,Good,4.0,0.4404,Positive,4,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUN3MXVIdE1nEAE,I like it ... Very nice environment ....,5.0,0.6801,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURRLXFmdVZ3EAE,I am not a student of this university ..I just want to ask that is somebody here to guide me..iI want to do bsc.(food technology) from LPU. plz agar koi waha se ye course kr Chuka hai ya kr Raha hai to merko guide Karo yaar....I need help,1.0,0.5574,Positive,4,2.5,2
ChZDSUhNMG9nS0VJQ0FnSUNnMWEzX0hBEAE,College infrastructure is nice but inside view of classes are not similar as compared to college infrastructure. Great place for studious.,3.0,0.8201,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNBdWJuREVnEAE,"Bad experience. The administration and the staff does not behave with you properly. No one cares about you, even if you die. I know, it has happened 3-4 times in my 3 years stay with the university that students have committed suicide. Still, the university administration is successfully able to hide such incidents from other students. Even 4th floor students aren't aware that a fifth floor student has committed suicide. When you try to approach the administration for your problem, they misbehave with you. Pethatic administration, is what I'd say. Coming to education, they only have big buildings. No intellectual capital. Most of the teachers are in their 30s. Many teachers are B Tech graduates and teaching B Tech students. And in such a situation (such a pathetic environment), you are forced to attend 76% classes. The university administration lies that it is a UGC rule, while it's not. It's their own stupid rule. Overall, a very bad place to be. I'm stuck in here. Better stay away. You might argue that many current students praise this university, they are the one who have got the opportunity to host some events there (or maybe some are even paid, who knows), so they feel highly obliged. Mark my words, it's a pathetic university, pathetic teachers and pathetic administration.",1.0,-0.993,Negative,1,1.0,1
ChdDSUhNMG9nS0VJQ0FnSURBMUlYNTZ3RRAB,Awesome place.All facilities needed for student is here.One of the best universities in India.,5.0,0.8519,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURBeGZPdXRRRRAB,lovely professional university is the worst scam in the name of university. I wish to aware every single youth of India not to enroll. lovely professional university is just a money making scam.,1.0,-0.8431,Negative,1,1.0,1
ChZDSUhNMG9nS0VJQ0FnSUNBbm9hTVZBEAE,"   One of the best and live university of India.Spread over a large campus, full of activities the university attracts a large number of foreign students as well as Indian students from different states.    It is the real Indian place showing unity in diversity.I am fascinated by the work culture of staff.They are very cooperative and courteous.",5.0,0.9429,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRcGM3b3RRRRAB,"Let's be real. There is no such thing as a university in India for any sort of studies. And Lovely Professional with its confectionery familial past is symbolic of what actually educational institutions are in India : a sweetshop where a variety of courses like sweets could be on offer. It's a hyperreal Disneyland of education : a multi acre simulacrum that contains a mall with that relic of a sweetshop in it among other brands that harkens to it's purely professional past. You pay for what you may relish : exchange sweets for education. However this reviewer had a very bizarre experience on the day of the interview as  after being supposedly selected for a post of assistant professor I was asked by the HR to cough up 40 thousand rupees to get my appointment letter!!! Its the most weird policy and it's certainly not ''professional"" so to speak. It's absurd to the core and not at all lovely but bitter instead :)   So a request to people who were calling me to teach there for past one year, please mention all these idiotic policies on you website or the mail you send to candidates. The HR should be more open in a personal space regarding all the nitty gritties too so that there is no doubt and bitterness in the end to the loveliness promised :)",1.0,0.8182,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUNZb2ZPcXpBRRAB,You will regret.... Ok,1.0,-0.1531,Negative,3,2.0,2
ChZDSUhNMG9nS0VJQ0FnSUNRaC1UWkNREAE,"very excilent fantastic University in India. very good location, good atmosphere, excilent job placement. very well trained staff. My son Mr MANTHAN SHARMA is in LPU B. COM COMMERCE in 2nd term. I am very satisfied.",5.0,0.9405,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNBb3BLRGNBEAE,"Good university in terms of extracurricular activities nd if u wanna explore ur self then this university is best for u nd the environment, infrastructure are very gd  But In terms of studies nd placements this university is not good only few courses r good like CSE,MBA nd in this branch placements r gd but if u wanna join any other course don't come to LPU..........",4.0,0.8845,Positive,5,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNBaTgtcVF3EAE,Wow that was amazing experience to visit in lpu  And service of unihotel was too good and quality of food is really good,5.0,0.9286,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRa0t1SDJRRRAB,"Lovely Professional University (LPU) is a private university situated in Jalandhar, Punjab, India.The university was established in 2005 by Lovely International Trust, under The Lovely Professional University Act, 2005 (Punjab Act 25 of 2005) and started operation in 2006. With 24,000 students in 2010, it claims to be the largest single-campus private university in India",4.0,0.9403,Positive,5,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUNRX3RpYXZBRRAB,"Racist! Made Nikki haley the Chief guest at our convocation who single handedly killed over 100 Palestinians. Looks for popular support, Teachers teach in Punjabi and Hindi and nothing changes.",2.0,-0.6476,Negative,1,1.5,1
ChdDSUhNMG9nS0VJQ0FnSURVNy03c19nRRAB,There are so many loop points,4.0,0.0,Neutral,3,3.5,4
ChZDSUhNMG9nS0VJQ0FnSURvZ0lMbEhnEAE,"A heaven of knowledge, fun, experiences, memories, etc...",4.0,0.765,Positive,5,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUM0Nk5YeE13EAE,One of the best University in punjab,5.0,0.6369,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRbFlYVjd3RRAB,"I enjoyed studying in LPU. Particularly the Amazing campus with students from all over the world, the discipline, Soft Skill development and the Placement Guidance to students by the LPU Faculty.",5.0,0.8115,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURBMTZ2UXhRRRAB,"The ""Ultimate best""  campus across the country. Around 57 countries students study there. And it is the India's largest campus. First campus in the country which has a student affairs division separately. Around 62 organisation are there which are running by the students. Every cultural or educational or social activity is organised by the students itself so students have the chance to learn and explore themselves. About faculty it's OK okay. Because sometimes they hired the students of m.tech or b.tech from the lpu itself so no offence they had the knowledge but I think in the teaching field experience matter.",4.0,0.7531,Positive,5,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUN3c1ktU2hBRRAB,"good infrastructure,clean campus, moderate food quality offered here..",4.0,0.4404,Positive,4,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNRcUtPd1Z3EAE,"It lives to it's name ' Lovely"" indeed. Great campus and placement. Forgive the quality of food about which there is enough complaint and high fees but your career is made. ",4.0,0.5994,Positive,4,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNnaUpXNXpnRRAB,"waste of time,money,effort and everything you invest in this university.worst faculty and labs.better try for another good universities like manipal etc.iam 2017 passout from lpu mechanical.right now there is no penny left in my pocket .only 2 will be placed in companies out of 1500.",1.0,0.1027,Positive,3,2.0,2
ChZDSUhNMG9nS0VJQ0FnSURzb1A2OVhREAE,Good,5.0,0.4404,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSURBNjU3Ql9RRRAB,"It's is only best for Biotechnology, Fashion designs, hotel management, and MBA program but not for Agriculture Education So suggest you to go other colleges",2.0,0.3818,Positive,4,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUN3bXVPMzN3RRAB,"It has been a great experience with LPU fraternity, I have had ample opportunities for my career development and progression here. As a student of LPU, I have learnt to efficiently and effectively deal with life situations and during each transition of my life, I have successfully dealt with changes.",5.0,0.9382,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3dFliRWpRRRAB,"One of Best universities in India. I have great experience in here. This university provide great oppurtunity to enjoy, to achievie our goals and our satisfaction. This university has very good security. This university students arebvery deciplined. The one of the most uniqe point about this university is it has no ragging done inside university. This is also most populous university in india. It has very good stalls to eat. It's residential system is nice. In hostels turnstyles are there. We have to use our identity card and bimetrics to enter into the hostels and to leave the hostels. It has very good play grounds to play almost all games like football, volleyball, rugby, cricket, hockey, basketball,kabaddi, kho-kho and many more games. And also many indoor games like badminton, chess are also there. It has very good and big library  which has lakhs of books to read and to improve our knowledge. Students are participating in many cultural occasions like oneworls, oneindia",5.0,0.9934,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURzd0lqeURREAE,Good,5.0,0.4404,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNBLTVfeVFnEAE,Dav University is better place to study then lpu. But if you want  fun in your life then it may be best choice for you otherwise you should look for another University,3.0,0.928,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUMwbV91bWF3EAE,Its Good University,5.0,0.4404,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUNRdDh1UWl3RRAB,I hv been to LPU once..infrastructure is to die for..i love it. :),5.0,0.5106,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURJNktPSkJBEAE,Good at all many memories.,4.0,0.4404,Positive,4,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNna2FEMTF3RRAB,LPU has given me a lot to learn in all aspects ranging from academics to extracurricular to real time scenario. I am really satisfied to be a part of LPU .,5.0,0.4754,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUNRN1ptLXNnRRAB,"I'm from LPU. And I'm not gonna lie, it is one of the finest universities that India have. Best infrastructure, best teaching and best everything",4.0,0.9274,Positive,5,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUNBaWNUODlnRRAB,"Best Indian University, with great infrastructure, experienced faculty and a huge campus. You should not think twice before taking admission. Your knowledge base will increase to a new level.",5.0,0.9169,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURncVBDSVFBEAE,Wonderful interior . Enough of space . Good infrastructure. Parks all around . Enough space for parking  But people are not at all good .,4.0,0.0493,Neutral,3,3.5,4
ChdDSUhNMG9nS0VJQ0FnSURBN01TOXd3RRAB,"World class infrastructure. Good faculty, offers a course for almost everyone. Hosts the students from many countries. Abundance of opportunities!",4.0,0.6996,Positive,5,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUM0d2VhX0F3EAE,Awsome campus,5.0,0.0,Neutral,3,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNzaGUtdEhBEAE,Good,5.0,0.4404,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUMwMUoyUk9nEAE,Nice college,5.0,0.4215,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUQwamNqeXFBRRAB,International standard,5.0,0.0,Neutral,3,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURBazdMWTdnRRAB,Good campus but Zero placements. They lie abt placement system. More over it is obvious that you cant place a batch with 1000 students. Go there if u got a business and u want to enjoy your college days and join fathers business after. Not if u have huge responsibility and earn bread for ur family. Very tough to get job after graduating from this university. ,2.0,0.8823,Positive,5,3.5,4
ChdDSUhNMG9nS0VJQ0FnSURnMmFyRi1RRRAB,"I went to university for participating an event... I'd stayed in the hostel for 7 days...  Hostel is nice... There's no lack of features inside the campus... It's like a small city.... I think...   Many food stalls attracted me to eat six to seven times in a day.... Thanks to management for having  more than sufficient varieties of food inside the campus...   I really liked the chocolate milkshake.... I drank it minimum four to five times in a day...   I must tell about this, the campus is eco friendly... Ya, ofcourse an e-rickshaw is plunged inside the campus mainly for transporting people from one place to another...   These are the things I know about university... ",5.0,0.9535,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURvdnREZThBRRAB,Great University with awesome facilities.,5.0,0.8481,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURnblAzZnFRRRAB,Very very beautiful place a largee campus,5.0,0.6674,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBZzRIYmdBRRAB,"worst university...they charges money for no reason...in rainy season it becomes a 600 Acre swimming pool...most of the teacher have only bookish knowledge,,if you ask some extraoridinary question.. they say- ""come to my cabin""...they will show you 100% placement, which is nearly arount 30-40 %. If you want a secured future don't come to this university",5.0,-0.6343,Negative,1,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUN3bnVqaXJBRRAB,People from Assam read there too  and also from Tangla  From National Pioneer College and Arunodoi Jr. College,4.0,0.0,Neutral,3,3.5,4
ChZDSUhNMG9nS0VJQ0FnSURrb09xTkpREAE,This is a education hub in india,4.0,0.0,Neutral,3,3.5,4
ChZDSUhNMG9nS0VJQ0FnSURnNl9fMFFREAE,Just one more university which focus on money more than education....  But provides a good platform to success if you can make yourself a good competetor.,2.0,0.9294,Positive,5,3.5,4
ChdDSUhNMG9nS0VJQ0FnSUNROGMtOWpRRRAB,"Lovely Professional University is one of the leading Universities in India and specially in North. The work culture, work ethics, the environment for students, teaching pedagogy, industry ready curriculum and many more, all of these are highlights of LPU. The kind of exposure the students get here is simply remarkable. Top notch brands visit LPU for the placements. Abundant opportunities for the students besides academics to improve their overall personality and skill set. On campus entrepreneurship projects for students, cultural and ethical diversity etc. are some of the elements that derives the students towards a holistic development environment.   ",5.0,0.9612,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNVN0tueG93RRAB,"Very nice,  Clean,  Wonderful",4.0,0.876,Positive,5,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNRc3BqS2JBEAE,"It is a best private university so far in studies,cleanliness,maintenance,facility provided over here. Hope best part to be here in my life and students r frm abroad we get to know there culture too.  So good to be here.     ",5.0,0.9436,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURnc0p5YVhREAE,"Great campus, extraordinary ambiance. Food quality is not upto the mark. Campusing is very good. Cost is slightly higher. ",4.0,0.807,Positive,5,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNjdTZLX053EAE,bad,1.0,-0.5423,Negative,2,1.5,1
ChZDSUhNMG9nS0VJQ0FnSURRMU4taEdBEAE,"I really do not have any idea what is the problem with ""jobs@LPU - Apply now"" page. I am sick and tired of registering, and its not happening. After filling all the particulars and entering Register its showing ""String was not recognized as a valid DateTime"". Calling to toll free was also not of any use, instead was said to me change the name of your document and it happened with me also"", try it, it will happen, keep on trying.: I tried out filling less of my qualifications in it - still didn't work out. I do not wanted to do this. But I sincerely apologize. ",1.0,0.4497,Positive,4,2.5,2
ChdDSUhNMG9nS0VJQ0FnSUN3c3R6cm1BRRAB,LPU is one of the foremost colleges in India.It has gained it's auro outside the country also.The college facilitates academic courses for both Arts & Science streams.The academics of this college with highly educated and experienced professors has established such a prestige that the students from all over the country as well from foreign countries.,5.0,0.5719,Positive,4,4.5,5
