,id_review,rating,compound,Sentiment,pred,temp_pred,fin_pred
ChZDSUhNMG9nS0VJQ0FnSURRcTZYdVFnEAE,Good infra but too congested,4.0,0.2382,Positive,3,3.5,4
ChdDSUhNMG9nS0VJQ0FnSURBbHJESXhnRRAB,Very big college.,4.0,0.0,Neutral,2,3.0,3
ChZDSUhNMG9nS0VJQ0FnSUNRMUkzX0V3EAE, ,5.0,0.0,Neutral,2,3.5,4
ChZDSUhNMG9nS0VJQ0FnSUNnMzZUOVNREAE,One of the good places for learning,5.0,0.4404,Positive,3,4.0,4
ChZDSUhNMG9nS0VJQ0FnSURnMjdMckRREAE,nice,1.0,0.4215,Positive,3,2.0,2
ChdDSUhNMG9nS0VJQ0FnSURBMDVuUjVBRRAB,It's the best college in Karnataka ,5.0,0.6369,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURnaHFPWFZ3EAE,👌🏻👌🏻👌🏻,5.0,0.9545,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNBak02VVF3EAE,Best  college ,4.0,0.6369,Positive,4,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURBek52WHVRRRAB,Loved it Good college,5.0,0.7783,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUN3dGJXSlZnEAE,Best college for COMPUTER SCIENCE,5.0,0.6369,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNRbHFfWmF3EAE,V good college to education,5.0,0.4404,Positive,3,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURnallYT3NBRRAB,Best University to study in all fields!!!!!,4.0,0.7482,Positive,4,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURnbUxuTG1RRRAB,Amazing infrastructure and great opportunities ,5.0,0.8885,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUNnNDdYSWdRRRAB,The best college in Karnataka ,5.0,0.6369,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSURBLTlPN2t3RRAB,According to my friend.. IT IS AN EDUCATION PRISON,4.0,-0.2103,Negative,2,3.0,3
ChdDSUhNMG9nS0VJQ0FnSURndnU2dHNnRRAB,One of the top most educational institutions in Karnataka,5.0,0.2023,Positive,3,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNRanFlZjNRRRAB,Excellent peaceful campus,5.0,0.7845,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUNBMVBXSThBRRAB,Super college in bangalore ,4.0,0.5994,Positive,4,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURRdEpDbW5RRRAB,One of the top universities in Karnataka.,4.0,0.2023,Positive,3,3.5,4
ChdDSUhNMG9nS0VJQ0FnSUNRNjVMUHNnRRAB,Loved my college.,5.0,0.5994,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSURBN0x5ZjB3RRAB,One of the good college in Karnataka. ,4.0,0.4404,Positive,3,3.5,4
ChZDSUhNMG9nS0VJQ0FnSUNnb08tcWVREAE,"Good campus, few bad lecturers ",1.0,-0.1531,Negative,2,1.5,1
ChZDSUhNMG9nS0VJQ0FnSUNBOEl6ekxBEAE,Bulls hit college,1.0,0.0,Neutral,2,1.5,1
ChdDSUhNMG9nS0VJQ0FnSUNndnFhOTVBRRAB,Away from city buzz,4.0,0.0,Neutral,2,3.0,3
ChZDSUhNMG9nS0VJQ0FnSUNndHZPMU1nEAE,Prakalpa 2016 Rocked :D,4.0,0.6166,Positive,4,4.0,4
ChZDSUhNMG9nS0VJQ0FnSURnaTVTd1RREAE,Superb,5.0,0.6249,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNBdDVtdUZnEAE,This is the place where top university is there,4.0,0.2023,Positive,3,3.5,4
ChdDSUhNMG9nS0VJQ0FnSUNBelpPQW9BRRAB,Amazing campus ,5.0,0.5859,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNBamF2cFVREAE,Campus awesome,5.0,0.6249,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSURBelpTVG93RRAB,Nice campus,3.0,0.4215,Positive,3,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUNRc2FuWjF3RRAB,Amazing college,5.0,0.5859,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUNBZ2RIRzJBRRAB,Nice College and good campus,5.0,0.6908,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUN3OHA2Nk5REAE,Good,3.0,0.4404,Positive,3,3.0,3
ChZDSUhNMG9nS0VJQ0FnSURBbi03d2NREAE,Not as awesome as bms,4.0,-0.5096,Negative,1,2.5,2
ChZDSUhNMG9nS0VJQ0FnSUN3NzlIcFVBEAE,Nice place to study computer science ,5.0,0.4215,Positive,3,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNBNXFTUTFBRRAB,Nice place for studies,4.0,0.4215,Positive,3,3.5,4
ChdDSUhNMG9nS0VJQ0FnSUNnaUliZzZ3RRAB,would u pl let me know how to edit application form,1.0,0.0,Neutral,2,1.5,1
ChdDSUhNMG9nS0VJQ0FnSUN3MW9XSXVRRRAB,Nice faculties...good coaching...,4.0,0.4215,Positive,3,3.5,4
ChdDSUhNMG9nS0VJQ0FnSURBaF9xSDB3RRAB,Best place to do engineering ,5.0,0.6369,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNnc01Hc1pREAE, ,5.0,0.0,Neutral,2,3.5,4
ChdDSUhNMG9nS0VJQ0FnSURnbHJXRm53RRAB,Nice place,5.0,0.4215,Positive,3,4.0,4
ChZDSUhNMG9nS0VJQ0FnSURRdXFQQUl3EAE,Beautiful,1.0,0.5994,Positive,4,2.5,2
ChZDSUhNMG9nS0VJQ0FnSURBcmFyMVBnEAE,Super,5.0,0.5994,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNROTd1VGNBEAE,Best college for computer science and engineering.,5.0,0.6369,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUNBLWJ6ZTBRRRAB,very good university and best known for placements................................................,5.0,0.8122,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSURRX3VXaDBnRRAB,Gooood clg,5.0,0.0,Neutral,2,3.5,4
ChZDSUhNMG9nS0VJQ0FnSUNnMTVlb1pBEAE,Quality,4.0,0.0,Neutral,2,3.0,3
ChZDSUhNMG9nS0VJQ0FnSURndTlDS0xnEAE,I hope its gud cllge,4.0,0.4404,Positive,3,3.5,4
ChZDSUhNMG9nS0VJQ0FnSURRMGJiTVFnEAE,Very good placements in this campus,3.0,0.4927,Positive,3,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUNRaWJEOTJBRRAB,Nice Campus,4.0,0.4215,Positive,3,3.5,4
ChZDSUhNMG9nS0VJQ0FnSUNnMU1MZUZBEAE,One of the best colleges in the country.,5.0,0.6369,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSURRMl9mcGpBRRAB,Awesome clg .!!,5.0,0.6892,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUN3NFlhOWJ3EAE,Best College for Computer Science and Engineering,5.0,0.6369,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURnOGJLRVhBEAE,yes ,5.0,0.4019,Positive,3,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNBNVlLbVdBEAE,one of the best institute in india ,5.0,0.6369,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUNnanJPRXd3RRAB,Too high fee structure,4.0,0.0,Neutral,2,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUNRMkkyMWt3RRAB,Awesome college.,5.0,0.6249,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUN3cUppWmh3RRAB,I'm ,2.0,0.0,Neutral,2,2.0,2
ChZDSUhNMG9nS0VJQ0FnSUN3MU1UZ053EAE,Even one star is more for this college.....I would give negative stars if possible.....,1.0,-0.5719,Negative,1,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUN3cUlTQ25nRRAB,how,2.0,0.0,Neutral,2,2.0,2
ChdDSUhNMG9nS0VJQ0FnSUNna0p5bzFBRRAB,I Love Pesit ... ,5.0,0.6369,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNnNnFucllnEAE,not bad,5.0,0.431,Positive,3,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURnNXJyeF9nRRAB,Awesome,5.0,0.6249,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURRZzRmUFJBEAE,Very good teaching ,4.0,0.4927,Positive,3,3.5,4
ChZDSUhNMG9nS0VJQ0FnSUN3OXZLTWNnEAE,Proud to be a pesitian ,5.0,0.4767,Positive,3,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURnMmVHV2dBRRAB,Good hostel facilities except for the food!,3.0,0.4926,Positive,3,3.0,3
ChZDSUhNMG9nS0VJQ0FnSURBbnF2dVVREAE,Please avoid pesit.....,1.0,0.0258,Neutral,3,2.0,2
ChRDSUhNMG9nS0VJQ0FnSURRNEpaahAB,heaven is here,5.0,0.5106,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNRa3R1Y1JBEAE,Superb engineering college,5.0,0.6249,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURRc19yc2FnEAE,"Awesome infrastructure, splendid faculty...",5.0,0.836,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSURRbUozRzdnRRAB,Nt bad...bt v struggle hard...,3.0,-0.4019,Negative,2,2.5,2
ChZDSUhNMG9nS0VJQ0FnSURnMWNDcUF3EAE,Ravi flat,4.0,0.0,Neutral,2,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUNnMmNQa2hRRRAB,You Die To Come and Die Here!! :),5.0,-0.7494,Negative,1,3.0,3
ChZDSUhNMG9nS0VJQ0FnSURndjg3VENnEAE,very good institute in Bangalore in placement,4.0,0.4927,Positive,3,3.5,4
ChZDSUhNMG9nS0VJQ0FnSURBbmF5VEZ3EAE,Awesome college,5.0,0.6249,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSURBdk1QOXh3RRAB,superb college.......,5.0,0.6249,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNBbVBEcGR3EAE,Gr8 coll ppl!,5.0,0.6114,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSURRaTVxRDdnRRAB,Not a good society for our culture. ,2.0,-0.3412,Negative,2,2.0,2
ChdDSUhNMG9nS0VJQ0FnSUNBMjRmMmxnRRAB,Autonomous institute under VTU,3.0,0.0,Neutral,2,2.5,2
ChdDSUhNMG9nS0VJQ0FnSURjdmMtcGxRRRAB,Good collage for studies,4.0,0.4404,Positive,3,3.5,4
ChdDSUhNMG9nS0VJQ0FnSURjcXZyMDhBRRAB,(Translated by Google) Adipoli  (Original) Adipoli,5.0,0.3182,Positive,3,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURRX2ZTczRnRRAB,(Translated by Google) Ghanshyam Kantilal Vala  (Original) Ghanshyam Kantilal Vala,1.0,0.3182,Positive,3,2.0,2
ChZDSUhNMG9nS0VJQ0FnSUNnd0tpMWFREAE,(Translated by Google) Sakath college ......  (Original) Sakath college ......,5.0,0.3182,Positive,3,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUN3dXFMRFlnEAE,(Translated by Google) Kkk  (Original) Kkk,1.0,0.3182,Positive,3,2.0,2
ChZDSUhNMG9nS0VJQ0FnSUNBNWFtLWNREAE,(Translated by Google) Superrrrr  (Original) Superrrrr,5.0,0.3182,Positive,3,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNRM2VYRnRRRRAB,(Translated by Google) Godddd  (Original) Godddd,5.0,0.3182,Positive,3,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURRME1yV193RRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUNnamN2TF93RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNZNmZxV193RRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSURRenJmal9nRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNZMU5pU19nRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSURBdnBmMV9RRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnOXB1dl9RRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRaF9DaF9BRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnck82WV9BRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3N3VidC13RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURJc2YzbS13RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURrNlliVS13RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURncGJlMy13RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNReHNfbi1nRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURjNU03SC1nRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3MTZTby1nRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURnbHZUNS1RRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURBaWVUby1RRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNJcnB1My1RRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBa2RQOS1BRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRaFpLOS1BRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBOUxHbS1BRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRZ1otVy1BRRAB,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUNJeXVTUS1BRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRbF95Ti1BRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRa0s2RC1BRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURjeXBlVjl3RRAB,,2.0,1.5,Positive,5,2.0,2
ChdDSUhNMG9nS0VJQ0FnSUNRck12NTlnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRdnZINDlnRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURBMF9lXzlnRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNnaDlLUTlRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRamJtRTlRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBMkxHQTlRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3Z2N2TTlBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURneW91cjlBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRNVoybTlBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURnbEo2YzlBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBMXV5VTlBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnczVidjh3RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNndFlyZDh3RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURneVpiTjh3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNReGNMNjhnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3N1ozZThnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURzbHVhVThnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUR3Nzk2SzhnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURBelktSzhnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURndlBlSThnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRbmJXRzhnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNVMi12RThRRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNReHZPeThRRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUNVeDZ1ZThRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURjekxlTzhRRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNROWMzczhBRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUN3OG9iVThBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRNzYzRDhBRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUN3d3RiUTd3RRAB,,2.0,1.5,Positive,5,2.0,2
ChdDSUhNMG9nS0VJQ0FnSURBbDZ2QTd3RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURnM2R5czdnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURnNV9lcjdnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURnN3BXYTdnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3Z01fbjdRRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUN3M19ETjdRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURBcGNySTdRRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNBNWNYSDdRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnbDRldTdRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBM1pEejdBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRZzVmcTdBRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUN3NDk3TzdBRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSURRcjRISzdBRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUN3d2ZQRTdBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRNjR1dzdBRRAB,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSURnazdlajdBRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNROGM3ZTZ3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnMi1PODZ3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBcGN1MDZ3RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNnaEwyczZ3RRAB,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSURRdHBhYzZ3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURjbW82UjZ3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURjdE95QzZ3RRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUNROWVyOTZnRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSURnMFB6MjZnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURNbTdTazZnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNzMXBfejZRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnM28yMzZRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRb1p1WTZRRRAB,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSURRemJiOTZBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURnXzVfbzZBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUR3aG9LTTZBRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSURBdjlINzV3RRAB,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSURjNHA2ZTV3RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNnLUlhWDV3RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNRMTc2eDVnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRazcybjVnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3Z2JpUTVnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3cll1TTVnRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURBZzhlRDVnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBeV9UcTVRRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNJaHB5eDVBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNVcWFEeDR3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnaDYyMzR3RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUN3clBYWDRnRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNBaXZHNDRnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnMTZTMDRnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURZLTZ1VDRnRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURJd2JLQjRnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNzbnBIdDRRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURBclpQcjRRRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNnbU96bjRRRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURnX3V1cDRRRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURBdnBfVzRBRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUQwaUtQTzRBRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNRc3RXOTRBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBemNtdDRBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnd0oyVzRBRRAB,,2.0,1.5,Positive,5,2.0,2
ChdDSUhNMG9nS0VJQ0FnSURRNmJlUzRBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURJblBUNDN3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRN1BqWTN3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBdm9XbTN3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnNXBpSTN3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBeTlicDNnRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUN3aElMWDNnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURVMjlYQTNnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRcS1PUjNnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRMDU2TTNnRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNnbTgyMjNRRRAB,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUNnMk9pazNBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURzOU92dzJ3RRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUNnbjRmcjJ3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnbTdYRDJ3RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURneDhTdTJ3RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNnblpHZzJ3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRa09UdzJnRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNVMHQ3bjJnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBMVo3SjJnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRbWJMQzJnRRAB,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUN3cEpXdjJnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRcGUtQzJnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURjbUxYNTJRRRAB,,5.0,1.5,Positive,5,5.0,5
